Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),SO2,NO,NO2,NOx,CO,O3,PM25
-9.7,-12.0,83.0,21.0,3.0,100.3,0,5,30,36,0.41,5,14
-8.8,-11.2,83.0,,0.0,100.29,0,2,20,22,0.32,13,17
-10.2,-11.8,88.0,2.0,3.0,100.35,0,1,18,19,0.3,14,17
-9.6,-10.6,92.0,33.0,5.0,100.39,0,1,15,16,0.32,16,23
-10.5,-11.5,93.0,2.0,3.0,100.39,1,1,15,16,0.32,16,24
-11.1,-12.3,91.0,5.0,8.0,100.36,2,1,17,18,0.32,12,26
-11.6,-12.9,90.0,5.0,8.0,100.42,2,1,16,17,0.32,13,23
-12.3,-13.6,90.0,6.0,9.0,100.49,0,1,14,15,0.31,14,19
-12.7,-13.9,91.0,5.0,10.0,100.42,0,1,13,13,0.28,14,19
-12.5,-13.7,91.0,5.0,9.0,100.49,0,1,12,13,0.27,14,20
-13.0,-14.4,90.0,4.0,11.0,100.46,0,1,11,11,0.26,17,17
-12.9,-14.2,90.0,4.0,11.0,100.48,0,1,14,15,0.28,14,13
-12.3,-13.9,88.0,5.0,15.0,100.42,0,3,12,15,0.3,17,12
-11.6,-13.3,87.0,6.0,15.0,100.38,0,4,12,16,0.28,19,10
-11.5,-13.4,86.0,5.0,19.0,100.36,0,4,9,13,0.26,23,10
-10.4,-12.5,84.0,6.0,18.0,100.34,0,3,9,12,0.23,23,9
-9.9,-12.5,81.0,7.0,24.0,100.16,0,2,9,11,0.24,25,9
-9.5,-12.5,79.0,6.0,21.0,100.13,1,2,8,9,0.22,29,7
-9.4,-13.2,74.0,8.0,28.0,100.01,0,1,7,8,0.21,31,6
-9.0,-13.0,72.0,7.0,26.0,99.98,0,1,6,7,0.21,31,5
-8.9,-12.9,72.0,7.0,23.0,99.87,0,1,6,6,0.21,32,6
-8.9,-13.2,71.0,8.0,21.0,99.82,0,1,6,7,0.2,32,6
-8.9,-13.3,70.0,8.0,23.0,99.75,0,1,6,6,0.21,32,6
-9.0,-13.5,70.0,8.0,21.0,99.74,0,0,5,6,0.2,33,7
-9.1,-13.6,70.0,7.0,23.0,99.63,0,0,5,6,0.2,32,7
-8.9,-13.3,70.0,7.0,25.0,99.5,0,0,5,5,0.19,32,6
-8.6,-12.8,71.0,8.0,25.0,99.37,0,0,4,5,0.19,33,6
-8.2,-12.5,71.0,8.0,21.0,99.24,0,0,5,5,0.19,32,6
-7.8,-12.0,72.0,8.0,18.0,99.14,0,0,5,5,0.2,32,6
-7.5,-11.3,74.0,8.0,20.0,99.02,0,0,5,5,0.2,30,7
-7.2,-10.8,75.0,7.0,19.0,98.92,0,0,5,5,0.21,30,7
-7.0,-10.5,76.0,7.0,22.0,98.85,0,1,5,6,0.22,29,7
-7.0,-10.4,77.0,7.0,15.0,98.78,0,0,5,6,0.22,29,8
-6.9,-10.0,79.0,8.0,14.0,98.75,0,0,6,6,0.22,28,8
-6.8,-9.7,80.0,8.0,15.0,98.7,0,0,7,7,0.24,26,9
-6.7,-9.2,82.0,7.0,14.0,98.62,0,1,8,9,0.25,25,11
-6.6,-8.5,87.0,9.0,12.0,98.65,0,1,9,10,0.28,23,12
-6.5,-7.9,90.0,8.0,11.0,98.68,0,1,9,11,0.29,23,14
-6.2,-7.4,91.0,9.0,11.0,98.67,0,2,10,12,0.3,23,14
-6.0,-7.0,92.0,7.0,9.0,98.65,0,2,11,12,0.29,22,14
-5.5,-6.5,93.0,5.0,3.0,98.63,0,3,14,18,0.32,18,16
-5.0,-6.2,91.0,7.0,1.0,98.64,0,8,21,29,0.35,13,17
-4.1,-5.6,89.0,,0.0,98.67,0,9,24,33,0.38,10,20
-3.8,-4.9,92.0,30.0,9.0,98.82,0,4,17,21,0.34,15,20
-3.4,-5.1,88.0,26.0,13.0,98.94,0,1,9,10,0.26,21,13
-3.2,-5.7,82.0,26.0,13.0,99.11,0,1,8,8,0.24,22,10
-3.2,-6.1,81.0,26.0,13.0,99.25,0,1,6,7,0.22,24,8
-3.8,-7.0,78.0,29.0,14.0,99.41,0,1,5,5,0.19,27,7
-4.5,-7.5,79.0,29.0,13.0,99.51,0,0,5,5,0.19,27,7
-5.0,-8.3,78.0,29.0,11.0,99.55,0,0,4,5,0.19,28,6
-5.5,-9.0,77.0,28.0,13.0,99.63,0,0,4,4,0.18,29,6
-6.5,-9.3,80.0,29.0,17.0,99.77,0,0,4,4,0.17,30,5
-8.2,-11.6,77.0,28.0,17.0,99.85,0,0,4,4,0.17,30,5
-9.9,-13.7,73.0,28.0,15.0,99.96,2,0,5,5,0.17,28,4
-11.2,-15.2,73.0,28.0,15.0,100.05,3,0,6,6,0.17,29,4
-12.4,-15.8,76.0,29.0,9.0,100.07,4,0,7,8,0.17,27,4
-13.6,-16.8,76.0,24.0,6.0,100.12,3,0,11,11,0.19,24,4
-15.5,-17.3,86.0,32.0,2.0,100.1,2,0,14,14,0.17,21,4
-15.8,-17.1,90.0,25.0,5.0,100.25,2,1,14,15,0.2,19,5
-13.2,-15.2,85.0,31.0,5.0,100.15,2,1,13,13,0.2,20,4
-11.9,-14.4,82.0,9.0,6.0,100.2,2,1,10,11,0.2,23,3
-11.5,-14.2,80.0,5.0,8.0,100.1,2,3,9,12,0.21,23,3
-11.0,-14.4,76.0,8.0,6.0,100.13,1,6,14,20,0.25,20,3
-10.5,-13.8,77.0,10.0,10.0,100.15,1,3,7,9,0.21,27,3
-9.3,-13.1,74.0,8.0,10.0,100.1,1,2,5,8,0.23,29,3
-8.1,-12.1,73.0,7.0,9.0,99.99,1,2,6,8,0.21,29,3
-7.6,-11.4,74.0,8.0,11.0,99.88,1,2,7,9,0.23,28,4
-7.3,-11.0,75.0,6.0,11.0,99.84,0,1,9,10,0.23,26,4
-7.4,-9.9,82.0,6.0,10.0,99.81,0,1,9,10,0.23,26,5
-7.5,-9.3,87.0,5.0,12.0,99.75,0,1,9,10,0.22,26,6
-7.3,-9.2,87.0,7.0,14.0,99.64,0,0,10,10,0.26,26,7
-7.4,-9.8,83.0,7.0,14.0,99.55,0,1,8,8,0.22,28,6
-7.2,-9.0,87.0,9.0,11.0,99.52,0,1,8,9,0.24,28,7
-7.2,-8.2,93.0,10.0,16.0,99.43,0,1,10,11,0.26,25,8
-6.9,-7.8,93.0,9.0,8.0,99.38,0,1,12,13,0.28,22,8
-6.9,-7.8,93.0,31.0,13.0,99.4,1,1,14,15,0.29,19,11
-6.9,-7.8,94.0,33.0,3.0,99.36,1,1,13,13,0.29,19,10
-7.1,-7.8,94.0,28.0,2.0,99.34,1,2,19,20,0.31,13,10
-6.7,-7.5,94.0,27.0,8.0,99.35,0,3,18,21,0.28,14,9
-6.9,-8.0,92.0,29.0,9.0,99.34,9999,9999,9999,9999,9999.0,9999,8
-7.0,-8.1,92.0,26.0,8.0,99.36,0,1,7,8,0.19,25,6
-7.8,-9.2,89.0,26.0,17.0,99.36,0,0,5,6,0.16,28,4
-8.4,-10.3,86.0,27.0,21.0,99.38,0,1,5,6,0.17,25,4
-9.3,-11.4,85.0,27.0,21.0,99.45,0,1,5,6,0.17,26,4
-12.3,-14.9,81.0,28.0,28.0,99.53,0,2,6,7,0.18,27,3
-13.0,-15.7,80.0,28.0,22.0,99.6,0,2,5,7,0.17,29,3
-13.1,-16.3,77.0,28.0,27.0,99.66,0,2,3,5,0.16,31,2
-13.9,-17.7,73.0,27.0,30.0,99.68,0,2,3,5,0.17,31,2
-14.1,-18.3,71.0,27.0,29.0,99.69,0,2,3,5,0.16,31,2
-13.7,-18.3,68.0,27.0,25.0,99.71,0,2,3,5,0.15,31,3
-13.4,-18.2,67.0,28.0,23.0,99.74,0,2,4,6,0.16,31,2
-13.1,-18.0,66.0,28.0,29.0,99.78,0,2,4,5,0.17,30,2
-13.1,-18.3,65.0,29.0,27.0,99.87,0,1,5,6,0.18,29,2
-13.5,-18.4,66.0,29.0,27.0,99.96,0,1,5,5,0.17,29,2
-13.8,-18.3,69.0,28.0,20.0,100.03,0,1,5,5,0.16,29,3
-14.2,-18.5,70.0,28.0,21.0,100.07,0,1,4,5,0.15,29,2
-14.9,-18.8,72.0,28.0,25.0,100.12,0,1,4,5,0.16,30,2
-15.3,-19.1,73.0,28.0,30.0,100.14,0,1,4,4,0.15,30,2
-15.6,-19.0,75.0,28.0,24.0,100.18,0,1,3,4,0.15,31,2
-15.9,-19.4,75.0,29.0,23.0,100.22,0,1,3,4,0.14,31,2
-16.4,-20.3,71.0,29.0,26.0,100.26,0,1,4,4,0.14,30,2
-17.1,-21.3,70.0,28.0,26.0,100.27,0,1,3,4,0.14,29,2
-17.3,-21.3,71.0,28.0,22.0,100.32,0,1,3,4,0.14,30,2
-17.6,-21.2,73.0,27.0,22.0,100.34,0,1,3,3,0.14,30,2
-17.7,-21.2,74.0,28.0,24.0,100.34,0,1,3,4,0.14,30,2
-17.7,-21.1,75.0,28.0,23.0,100.41,0,1,4,4,0.15,29,2
-17.6,-21.1,74.0,28.0,25.0,100.43,0,1,5,6,0.16,28,2
-17.4,-20.7,75.0,28.0,21.0,100.5,0,1,6,7,0.18,28,2
-17.6,-20.6,77.0,28.0,26.0,100.56,0,1,5,7,0.18,28,2
-17.5,-20.6,76.0,28.0,24.0,100.58,0,1,4,6,0.17,29,2
-17.0,-20.4,75.0,28.0,26.0,100.58,0,2,4,6,0.16,30,2
-16.0,-19.5,75.0,28.0,27.0,100.55,0,2,3,5,0.15,31,2
-15.0,-18.6,74.0,27.0,29.0,100.47,0,2,4,5,0.16,32,2
-13.4,-17.5,71.0,28.0,29.0,100.46,0,2,4,5,0.16,33,2
-12.0,-16.7,68.0,27.0,25.0,100.47,0,1,4,5,0.17,33,2
-11.1,-16.0,67.0,28.0,26.0,100.52,0,1,5,6,0.18,33,2
-10.3,-15.3,66.0,28.0,31.0,100.58,0,1,6,7,0.2,32,2
-10.2,-14.9,68.0,27.0,25.0,100.7,0,1,5,6,0.17,32,2
-10.2,-14.6,70.0,28.0,27.0,100.8,0,1,4,5,0.16,33,2
-10.5,-14.3,73.0,28.0,26.0,100.87,0,1,4,5,0.16,33,2
-10.9,-14.5,75.0,28.0,19.0,100.94,0,0,4,5,0.16,32,3
-11.0,-14.4,76.0,27.0,21.0,101.01,0,0,4,5,0.16,32,2
-11.3,-14.3,78.0,28.0,20.0,101.06,0,1,4,5,0.16,32,2
-11.3,-14.1,80.0,28.0,22.0,101.12,0,0,5,5,0.16,32,2
-11.0,-13.6,81.0,28.0,21.0,101.12,0,0,5,5,0.16,31,2
-10.0,-12.7,80.0,28.0,20.0,101.14,0,0,4,5,0.15,31,2
-9.9,-12.4,82.0,28.0,17.0,101.16,0,0,4,5,0.15,32,2
-10.2,-12.6,82.0,28.0,19.0,101.17,0,0,4,5,0.15,32,2
-10.5,-12.9,83.0,28.0,18.0,101.2,0,0,5,5,0.16,31,2
-10.7,-13.1,83.0,28.0,22.0,101.25,0,1,5,6,0.16,31,2
-10.9,-13.3,83.0,28.0,22.0,101.28,0,1,9,10,0.19,27,2
-11.3,-13.4,84.0,28.0,18.0,101.29,0,1,14,15,0.22,22,2
-11.7,-13.6,86.0,28.0,14.0,101.33,0,3,12,15,0.23,24,3
-11.1,-13.5,82.0,28.0,15.0,101.36,0,4,9,13,0.21,27,3
-10.4,-13.2,80.0,27.0,19.0,101.36,0,3,5,8,0.18,31,3
-9.4,-12.9,76.0,26.0,19.0,101.38,0,3,5,8,0.18,31,2
-8.4,-12.7,72.0,27.0,21.0,101.27,0,2,4,6,0.17,33,2
-7.3,-12.3,67.0,27.0,18.0,101.15,0,2,4,6,0.16,35,2
-6.3,-12.3,63.0,27.0,20.0,101.07,0,2,4,6,0.17,35,3
-5.7,-12.5,59.0,27.0,21.0,101.03,0,1,5,7,0.18,35,3
-5.4,-12.4,58.0,27.0,11.0,101.01,0,1,8,9,0.21,32,4
-6.7,-12.9,61.0,28.0,7.0,101.0,0,0,10,10,0.21,30,4
-7.0,-12.8,63.0,27.0,6.0,101.01,0,1,13,14,0.24,26,5
-8.0,-12.6,69.0,25.0,5.0,101.03,0,1,15,16,0.24,23,5
-8.7,-13.1,71.0,27.0,8.0,101.02,0,1,16,17,0.25,22,5
-10.2,-13.4,77.0,28.0,7.0,101.02,0,1,19,20,0.29,19,6
-10.9,-13.7,79.0,27.0,9.0,101.02,0,1,14,15,0.27,22,6
-11.8,-13.9,85.0,29.0,6.0,101.04,0,1,7,7,0.2,28,5
-11.8,-13.4,88.0,30.0,8.0,101.04,0,1,5,5,0.18,29,6
-11.7,-13.7,85.0,30.0,8.0,101.08,0,1,6,6,0.16,28,6
-12.2,-14.1,86.0,29.0,10.0,101.1,0,1,5,6,0.16,29,5
-11.3,-14.1,79.0,33.0,13.0,101.15,0,1,4,5,0.16,30,5
-11.7,-14.7,79.0,33.0,17.0,101.19,0,1,3,4,0.14,32,4
-12.4,-15.3,79.0,32.0,14.0,101.24,0,1,6,7,0.17,31,4
-12.7,-14.8,84.0,31.0,12.0,101.27,0,1,9,10,0.17,29,3
-13.5,-15.2,87.0,29.0,11.0,101.34,0,1,12,13,0.19,26,3
-13.7,-15.2,88.0,27.0,11.0,101.37,0,2,10,12,0.22,28,4
-12.9,-14.8,86.0,28.0,15.0,101.39,0,2,5,6,0.17,35,3
-12.0,-14.8,80.0,27.0,13.0,101.42,0,1,3,4,0.17,37,2
-9.9,-13.9,72.0,26.0,9.0,101.44,0,1,3,5,0.15,38,2
-9.1,-13.7,69.0,26.0,12.0,101.42,0,2,3,5,0.17,39,2
-8.2,-13.9,63.0,27.0,16.0,101.39,0,1,3,5,0.17,38,2
-7.9,-13.8,62.0,26.0,15.0,101.36,0,1,4,6,0.18,36,2
-7.6,-14.0,60.0,27.0,19.0,101.37,0,2,7,8,0.2,33,3
-7.5,-14.1,59.0,28.0,15.0,101.41,0,1,7,8,0.2,34,4
-8.1,-13.9,63.0,27.0,17.0,101.47,0,1,14,15,0.24,26,5
-8.7,-13.7,67.0,27.0,12.0,101.51,0,1,12,12,0.23,28,6
-8.7,-13.3,69.0,27.0,9.0,101.57,0,0,11,12,0.22,28,7
-8.5,-12.8,71.0,27.0,7.0,101.61,0,1,13,13,0.21,27,5
-8.2,-12.6,71.0,28.0,7.0,101.63,0,0,6,7,0.17,33,4
-7.9,-12.3,71.0,25.0,5.0,101.63,0,0,4,5,0.16,34,3
-8.0,-11.8,74.0,25.0,7.0,101.64,0,0,9,10,0.19,29,4
-8.0,-11.8,74.0,25.0,9.0,101.65,0,0,9,10,0.19,29,5
-8.0,-11.5,76.0,26.0,11.0,101.66,0,0,6,6,0.18,30,5
-8.1,-11.3,77.0,27.0,10.0,101.72,0,0,6,6,0.18,31,5
-8.3,-11.3,79.0,28.0,10.0,101.69,0,0,8,8,0.19,29,4
-8.7,-11.4,81.0,27.0,11.0,101.68,0,0,7,7,0.18,30,5
-9.1,-11.6,82.0,27.0,5.0,101.71,0,0,9,9,0.18,27,4
-10.3,-12.3,85.0,28.0,5.0,101.7,0,1,17,18,0.22,19,4
-11.0,-12.7,87.0,27.0,6.0,101.66,0,3,23,26,0.27,13,4
-11.4,-12.7,90.0,27.0,8.0,101.71,0,4,17,21,0.25,19,4
-9.3,-11.8,82.0,27.0,9.0,101.74,0,4,14,18,0.25,22,3
-8.9,-11.7,80.0,27.0,14.0,101.76,0,4,9,13,0.23,26,3
-7.8,-11.6,75.0,26.0,11.0,101.77,0,3,7,9,0.19,30,3
-6.9,-11.2,72.0,28.0,10.0,101.69,0,2,5,8,0.19,31,3
-6.0,-10.8,69.0,26.0,8.0,101.62,0,2,5,6,0.18,32,3
-5.6,-10.3,70.0,25.0,8.0,101.57,0,2,6,8,0.18,31,3
-5.3,-10.2,69.0,25.0,9.0,101.52,0,2,7,9,0.2,29,3
-5.4,-10.5,67.0,30.0,10.0,101.49,0,1,12,13,0.25,25,4
-6.1,-10.0,74.0,29.0,10.0,101.5,0,1,20,21,0.31,17,5
-7.5,-9.8,84.0,30.0,9.0,101.54,0,2,25,26,0.33,12,7
-8.4,-9.8,90.0,31.0,7.0,101.54,0,3,24,27,0.35,12,8
-9.5,-10.3,94.0,32.0,4.0,101.53,0,1,23,24,0.36,12,12
-9.4,-11.9,82.0,35.0,8.0,101.52,0,1,11,12,0.29,22,10
-9.4,-11.8,83.0,35.0,11.0,101.58,0,1,11,12,0.27,22,9
-10.5,-12.6,85.0,35.0,11.0,101.55,0,1,8,9,0.23,24,8
-10.5,-12.8,84.0,36.0,13.0,101.53,0,1,7,8,0.21,26,6
-10.8,-13.0,84.0,36.0,12.0,101.54,0,1,9,10,0.21,23,6
-11.7,-13.8,84.0,36.0,12.0,101.52,0,1,9,10,0.21,23,6
-12.6,-14.4,87.0,36.0,12.0,101.43,0,0,10,10,0.2,23,6
-13.3,-15.0,87.0,36.0,10.0,101.4,0,1,14,15,0.2,20,6
-13.9,-15.7,86.0,36.0,6.0,101.39,0,1,14,16,0.21,19,6
-14.2,-15.7,88.0,36.0,10.0,101.37,0,1,11,11,0.2,22,5
-14.4,-16.2,86.0,35.0,10.0,101.41,0,2,15,16,0.22,18,5
-15.2,-16.9,87.0,1.0,9.0,101.32,0,3,10,14,0.26,22,5
-14.4,-16.6,84.0,35.0,15.0,101.21,1,3,7,11,0.22,28,4
-13.1,-16.1,79.0,34.0,8.0,101.19,11,3,5,8,0.19,31,4
-10.9,-14.9,72.0,2.0,5.0,101.26,0,2,3,5,0.17,35,3
-10.2,-14.8,69.0,7.0,11.0,101.13,0,2,3,5,0.17,35,3
-9.7,-14.3,69.0,5.0,12.0,100.99,6,2,4,5,0.18,35,4
-8.6,-14.4,63.0,35.0,4.0,100.87,2,1,3,4,0.18,36,4
-7.0,-14.4,56.0,3.0,3.0,100.82,0,1,3,4,0.18,36,4
-8.1,-14.8,59.0,31.0,5.0,100.79,0,1,7,8,0.21,31,5
-9.3,-14.5,66.0,27.0,9.0,100.79,0,1,10,11,0.22,27,7
-10.1,-14.9,68.0,30.0,9.0,100.8,0,1,6,7,0.21,30,8
-11.0,-15.4,70.0,34.0,10.0,100.77,0,1,9,10,0.21,27,8
-10.9,-15.3,70.0,35.0,7.0,100.75,0,0,10,10,0.26,25,8
-13.3,-16.7,76.0,28.0,2.0,100.77,0,0,13,14,0.26,22,8
-15.2,-17.2,85.0,17.0,4.0,100.73,0,1,16,17,0.29,19,10
-16.8,-18.7,85.0,19.0,4.0,100.73,0,2,23,25,0.41,10,15
-16.2,-17.5,90.0,31.0,4.0,100.69,0,2,22,24,0.43,11,13
-16.2,-17.5,89.0,26.0,3.0,100.61,0,1,9,9,0.25,22,10
-15.4,-16.7,90.0,27.0,5.0,100.61,0,1,13,14,0.26,19,9
-14.4,-15.8,89.0,27.0,5.0,100.63,0,1,21,23,0.34,10,11
-15.4,-16.8,89.0,24.0,4.0,100.63,0,2,19,21,0.31,11,10
-17.7,-19.6,85.0,26.0,5.0,100.64,0,2,20,22,0.3,11,10
-16.1,-17.5,89.0,23.0,3.0,100.65,0,2,17,19,0.28,14,9
-15.8,-17.2,89.0,25.0,2.0,100.72,0,1,12,13,0.26,18,9
-15.5,-17.0,88.0,27.0,3.0,100.74,0,3,13,16,0.26,19,9
-13.9,-15.3,89.0,27.0,5.0,100.77,0,7,14,20,0.34,17,10
-12.4,-14.0,88.0,24.0,6.0,100.77,0,6,13,19,0.27,20,8
-11.3,-14.0,80.0,22.0,5.0,100.77,0,9,17,25,0.3,18,8
-9.4,-12.9,76.0,26.0,5.0,100.71,0,6,11,16,0.23,25,6
-8.1,-13.0,68.0,22.0,7.0,100.66,0,4,10,14,0.25,26,6
-7.3,-12.2,68.0,27.0,6.0,100.64,0,2,8,10,0.2,28,6
-6.7,-12.0,66.0,17.0,2.0,100.64,0,2,12,13,0.22,25,7
-6.3,-11.6,66.0,0.0,1.0,100.65,0,1,17,19,0.27,20,7
-6.9,-9.2,83.0,,0.0,100.67,0,1,17,18,0.26,20,7
-7.0,-8.2,91.0,20.0,9.0,100.75,0,2,19,20,0.29,18,8
-7.0,-8.1,92.0,19.0,6.0,100.79,0,2,16,17,0.26,21,7
-8.0,-9.0,93.0,19.0,5.0,100.78,0,3,22,24,0.29,15,8
-9.2,-9.8,95.0,30.0,2.0,100.84,0,4,28,32,0.37,8,10
-8.9,-9.6,94.0,17.0,5.0,100.83,0,13,32,46,0.41,5,11
-8.4,-8.9,96.0,20.0,9.0,100.89,0,21,34,55,0.53,2,16
-7.7,-8.4,95.0,12.0,3.0,100.9,0,15,33,48,0.48,2,16
-7.2,-8.2,93.0,20.0,4.0,100.92,0,6,28,34,0.45,2,20
-6.9,-8.0,92.0,12.0,1.0,100.92,0,5,27,31,0.45,3,22
-6.7,-7.8,92.0,,0.0,100.98,9999,9999,9999,9999,9999.0,9999,21
-6.4,-7.5,92.0,17.0,4.0,101.05,0,2,24,27,0.37,4,19
-6.2,-7.5,90.0,0.0,1.0,101.09,0,2,23,25,0.33,5,19
-6.1,-7.3,91.0,36.0,1.0,101.12,0,2,21,23,0.32,8,17
-5.9,-7.1,91.0,14.0,1.0,101.16,0,12,30,42,0.4,2,15
-5.7,-6.9,91.0,9.0,4.0,101.21,0,21,28,48,0.44,4,15
-5.3,-6.6,90.0,16.0,2.0,101.26,0,18,23,40,0.42,10,14
-3.9,-6.2,84.0,7.0,2.0,101.31,0,10,15,25,0.34,17,15
-3.0,-5.8,81.0,6.0,5.0,101.3,0,8,12,20,0.29,21,16
-1.0,-6.0,69.0,12.0,6.0,101.25,0,5,11,16,0.27,25,18
-0.7,-5.5,70.0,15.0,8.0,101.18,0,4,13,17,0.27,24,18
-0.9,-5.3,72.0,11.0,10.0,101.12,0,3,14,17,0.29,29,24
-1.3,-4.8,77.0,13.0,12.0,101.08,0,3,15,17,0.34,27,25
-1.2,-4.5,79.0,12.0,11.0,101.03,0,2,17,19,0.34,25,23
-1.1,-4.3,79.0,11.0,8.0,101.02,0,2,21,23,0.36,20,23
-1.4,-4.2,81.0,10.0,9.0,100.94,0,1,16,17,0.35,23,24
-1.8,-4.5,82.0,10.0,10.0,100.9,0,1,15,16,0.32,24,21
-1.6,-4.4,81.0,11.0,13.0,100.82,0,1,15,15,0.3,25,21
-2.5,-5.2,82.0,10.0,11.0,100.7,0,1,14,14,0.31,25,19
-3.9,-5.8,86.0,7.0,9.0,100.63,0,1,14,15,0.3,24,17
-4.0,-6.0,86.0,9.0,9.0,100.51,0,0,14,14,0.28,24,16
-4.2,-5.9,88.0,3.0,4.0,100.41,0,0,12,13,0.27,25,15
-3.7,-5.6,87.0,5.0,8.0,100.3,0,0,14,14,0.25,21,16
-5.1,-6.6,89.0,6.0,8.0,100.23,0,1,12,13,0.26,23,16
-3.7,-5.6,86.0,5.0,14.0,100.14,0,1,14,15,0.27,21,15
-3.5,-5.5,85.0,7.0,14.0,99.96,0,1,14,15,0.26,21,14
-2.7,-5.5,81.0,10.0,10.0,99.89,0,1,21,22,0.25,15,11
-0.9,-4.5,77.0,17.0,8.0,99.84,0,3,30,32,0.33,7,11
0.3,-2.6,81.0,19.0,12.0,99.76,0,2,25,28,0.37,10,13
0.9,-1.6,84.0,18.0,8.0,99.68,0,3,24,27,0.36,9,17
1.1,-1.3,84.0,15.0,7.0,99.61,0,14,29,43,0.48,6,18
1.9,-0.5,84.0,17.0,8.0,99.52,0,18,29,47,0.46,6,19
2.2,0.1,86.0,20.0,9.0,99.41,0,18,28,45,0.41,6,18
3.7,0.4,79.0,20.0,21.0,99.28,0,2,15,17,0.27,26,9
3.8,1.3,84.0,20.0,24.0,99.19,0,2,12,14,0.26,29,9
4.0,1.8,85.0,20.0,26.0,99.12,0,2,12,14,0.26,28,8
4.5,2.3,85.0,21.0,22.0,99.11,0,2,14,16,0.27,26,8
5.2,2.5,83.0,22.0,23.0,99.16,0,1,12,13,0.25,19,5
4.4,0.2,74.0,23.0,32.0,99.26,0,1,11,12,0.24,16,5
4.0,-0.1,75.0,23.0,30.0,99.38,0,1,11,12,0.26,16,6
3.8,-0.4,74.0,22.0,25.0,99.47,0,1,10,11,0.27,17,6
3.6,-0.4,75.0,23.0,24.0,99.58,0,0,7,8,0.26,22,6
3.1,-0.4,78.0,24.0,21.0,99.68,0,0,5,5,0.24,25,6
1.3,-0.5,88.0,25.0,17.0,99.79,0,0,6,6,0.24,23,6
1.1,-0.2,91.0,25.0,13.0,99.86,0,0,6,6,0.23,21,6
0.7,-0.3,93.0,25.0,15.0,99.92,0,0,6,6,0.23,19,6
-0.7,-1.6,94.0,27.0,18.0,99.97,0,0,4,4,0.17,18,4
-1.5,-3.2,88.0,27.0,15.0,100.07,0,0,4,4,0.17,20,4
-2.1,-4.8,82.0,28.0,20.0,100.14,0,0,3,3,0.16,24,4
-2.6,-5.4,81.0,29.0,18.0,100.22,0,0,2,3,0.15,28,4
-3.9,-7.9,74.0,28.0,19.0,100.32,0,0,2,3,0.14,29,4
-5.5,-9.2,75.0,33.0,16.0,100.43,0,1,4,5,0.16,28,3
-6.6,-10.3,75.0,33.0,21.0,100.55,0,1,3,4,0.19,30,3
-7.0,-10.5,76.0,32.0,17.0,100.63,0,1,4,5,0.19,29,3
-7.4,-11.7,71.0,30.0,17.0,100.68,0,2,4,7,0.17,29,3
-7.5,-12.2,69.0,30.0,23.0,100.75,0,1,2,3,0.16,31,3
-6.7,-11.8,67.0,30.0,20.0,100.76,0,1,3,4,0.15,32,2
-6.7,-12.3,65.0,28.0,20.0,100.77,0,1,2,4,0.17,32,2
-6.2,-12.1,63.0,28.0,20.0,100.81,0,1,2,4,0.16,32,2
-6.0,-12.0,63.0,26.0,21.0,100.84,0,1,3,4,0.16,32,2
-5.7,-11.8,62.0,28.0,18.0,100.8,0,1,4,5,0.19,31,2
-5.2,-11.5,61.0,27.0,16.0,100.8,0,1,5,6,0.19,29,2
-5.8,-11.8,63.0,28.0,9.0,100.81,0,0,8,8,0.21,26,3
-8.0,-12.0,73.0,30.0,4.0,100.84,0,1,12,13,0.24,22,4
-9.8,-12.8,79.0,,0.0,100.82,0,7,24,30,0.33,11,4
-9.9,-11.8,86.0,17.0,4.0,100.73,0,18,35,53,0.46,3,6
-10.8,-12.7,86.0,17.0,6.0,100.7,0,21,35,57,0.51,3,7
-9.9,-12.4,82.0,16.0,4.0,100.69,0,19,34,53,0.46,3,7
-8.7,-11.4,81.0,19.0,12.0,100.67,0,31,32,63,0.64,2,12
-7.7,-10.9,78.0,17.0,7.0,100.59,0,10,28,38,0.44,3,10
-6.4,-10.1,75.0,18.0,11.0,100.48,0,2,17,19,0.32,10,11
-6.5,-9.1,82.0,12.0,2.0,100.42,0,1,18,19,0.3,12,8
-7.0,-9.6,82.0,6.0,9.0,100.32,0,1,14,15,0.26,16,7
-6.6,-9.1,82.0,4.0,8.0,100.18,0,1,14,15,0.24,15,7
-6.1,-8.3,84.0,2.0,8.0,100.07,0,1,17,18,0.24,14,6
-5.0,-7.3,84.0,7.0,7.0,100.0,0,3,24,28,0.29,9,5
-2.9,-6.3,78.0,13.0,16.0,99.9,0,3,21,24,0.25,14,5
-2.5,-6.2,76.0,14.0,12.0,99.83,0,5,20,25,0.31,14,5
-1.7,-5.8,73.0,16.0,19.0,99.74,0,3,10,13,0.26,23,6
-2.6,-3.8,91.0,17.0,17.0,99.69,0,4,11,15,0.27,21,8
-1.8,-3.7,87.0,17.0,19.0,99.58,0,3,10,13,0.22,22,8
-1.9,-4.2,84.0,19.0,29.0,99.46,0,3,9,12,0.22,23,7
-1.6,-4.7,79.0,18.0,27.0,99.36,1,3,10,13,0.22,22,7
-1.3,-4.5,79.0,19.0,26.0,99.31,1,2,10,13,0.22,22,8
