Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),SO2,NO,NO2,NOx,CO,O3,PM25
-11.6,-18.0,59.0,28.0,19.0,101.22,1,2,2,3,0.17,29,4
-11.0,-17.1,61.0,27.0,25.0,101.16,1,2,2,3,0.17,30,4
-10.1,-17.9,53.0,27.0,25.0,101.07,0,2,2,3,0.17,32,4
-9.0,-17.6,49.0,28.0,27.0,101.03,0,2,2,4,0.17,31,4
-8.6,-16.8,51.0,28.0,23.0,101.0,1,1,2,4,0.17,32,5
-8.3,-15.8,55.0,28.0,21.0,101.0,1,1,3,4,0.17,31,5
-9.0,-15.1,61.0,27.0,19.0,101.02,1,1,4,5,0.18,30,5
-9.5,-14.7,65.0,29.0,18.0,101.06,1,1,6,7,0.19,29,6
-10.1,-13.9,74.0,30.0,13.0,101.11,1,1,4,5,0.17,30,5
-10.5,-15.4,67.0,31.0,16.0,101.15,0,1,3,4,0.17,31,4
-11.2,-17.4,60.0,33.0,25.0,101.23,1,1,2,4,0.17,31,4
-12.4,-19.7,55.0,31.0,19.0,101.32,0,1,4,5,0.16,29,4
-13.3,-20.1,57.0,32.0,17.0,101.4,0,1,3,4,0.17,28,4
-13.9,-20.4,58.0,31.0,17.0,101.44,0,1,4,5,0.16,27,4
-14.7,-20.2,63.0,28.0,13.0,101.48,0,1,5,7,0.17,26,4
-15.3,-20.4,65.0,29.0,14.0,101.48,9999,9999,9999,9999,9999.0,9999,4
-16.0,-20.5,68.0,29.0,14.0,101.5,0,1,4,5,0.17,27,4
-16.4,-21.0,68.0,29.0,16.0,101.53,0,2,10,12,0.18,21,4
-17.0,-21.1,71.0,29.0,21.0,101.57,0,2,6,8,0.17,24,4
-17.0,-21.3,69.0,29.0,18.0,101.68,0,3,6,9,0.18,24,5
-16.1,-21.4,63.0,29.0,18.0,101.7,0,3,3,6,0.18,28,5
-15.0,-21.2,59.0,28.0,21.0,101.67,0,3,4,7,0.16,28,5
-13.5,-20.4,56.0,27.0,21.0,101.65,1,3,3,6,0.18,28,6
-12.3,-19.6,54.0,27.0,24.0,101.63,1,3,2,5,0.16,30,6
-11.1,-18.5,54.0,26.0,24.0,101.65,1,2,2,5,0.17,30,6
-10.3,-18.2,52.0,27.0,23.0,101.64,1,3,3,5,0.17,31,6
-8.8,-17.6,49.0,26.0,23.0,101.62,1,2,3,5,0.18,31,6
-7.4,-16.2,50.0,27.0,20.0,101.6,0,2,3,6,0.18,31,6
-6.7,-16.5,46.0,26.0,19.0,101.6,1,2,4,6,0.19,31,6
-6.1,-15.9,46.0,27.0,19.0,101.61,0,1,4,6,0.18,31,6
-6.2,-16.0,46.0,26.0,16.0,101.64,0,1,7,8,0.19,29,8
-7.0,-15.2,52.0,26.0,9.0,101.7,1,1,9,10,0.2,27,9
-7.1,-15.5,51.0,27.0,11.0,101.75,1,1,12,13,0.21,24,9
-7.7,-15.8,53.0,26.0,8.0,101.77,1,2,21,22,0.25,16,9
-9.1,-15.5,59.0,29.0,2.0,101.77,1,2,23,25,0.28,14,9
-10.7,-16.1,64.0,26.0,3.0,101.78,1,2,20,22,0.26,15,10
-11.7,-15.8,72.0,26.0,4.0,101.78,0,1,10,10,0.27,23,7
-12.1,-15.2,78.0,24.0,4.0,101.82,0,1,12,13,0.23,20,7
-13.0,-15.7,80.0,0.0,1.0,101.82,1,3,27,30,0.27,8,8
-13.0,-15.6,80.0,28.0,3.0,101.82,0,4,25,29,0.3,8,9
-12.9,-15.9,78.0,29.0,3.0,101.82,0,1,11,13,0.21,21,6
-14.1,-16.4,82.0,29.0,4.0,101.83,0,1,14,15,0.21,20,6
-14.2,-16.8,81.0,22.0,2.0,101.85,0,4,18,22,0.27,17,7
-12.9,-15.8,79.0,27.0,5.0,101.92,1,4,9,13,0.24,26,6
-10.3,-15.0,69.0,19.0,2.0,101.97,1,7,11,18,0.25,26,6
-7.4,-14.5,57.0,23.0,4.0,102.0,1,11,14,24,0.27,24,7
-5.1,-13.4,52.0,20.0,4.0,102.0,0,6,8,14,0.23,29,6
-4.2,-14.4,45.0,26.0,12.0,101.97,0,3,4,7,0.18,33,5
-2.9,-13.9,42.0,25.0,11.0,101.94,1,3,4,6,0.18,34,5
-1.9,-13.3,41.0,29.0,8.0,101.91,0,2,3,5,0.18,36,6
-0.8,-12.5,41.0,27.0,9.0,101.83,0,2,3,5,0.18,37,6
-0.4,-12.1,41.0,27.0,15.0,101.78,0,2,4,6,0.18,37,6
0.3,-11.4,41.0,28.0,13.0,101.76,0,2,4,6,0.19,38,5
0.8,-11.4,40.0,27.0,10.0,101.75,0,1,5,6,0.19,37,6
-0.8,-10.2,49.0,19.0,4.0,101.74,0,1,9,10,0.2,33,8
-1.8,-10.7,51.0,,0.0,101.76,0,1,19,20,0.26,24,9
-4.7,-10.7,63.0,16.0,4.0,101.83,1,6,39,45,0.38,9,12
-3.8,-10.5,60.0,17.0,5.0,101.82,1,3,29,32,0.31,17,11
-4.9,-10.3,66.0,19.0,5.0,101.81,1,2,18,20,0.25,24,8
-5.2,-10.0,69.0,21.0,10.0,101.81,1,1,18,19,0.24,24,8
-5.9,-9.9,73.0,21.0,9.0,101.81,1,1,16,17,0.24,25,10
-6.3,-9.8,76.0,19.0,6.0,101.78,1,2,22,24,0.22,18,11
-7.7,-10.0,83.0,17.0,7.0,101.71,1,2,21,23,0.23,19,11
-9.1,-10.9,87.0,19.0,5.0,101.74,1,3,23,25,0.24,17,11
-7.2,-9.2,85.0,21.0,5.0,101.74,1,5,27,32,0.23,13,10
-10.1,-11.5,90.0,5.0,2.0,101.71,1,12,35,47,0.35,2,15
-10.5,-11.2,95.0,9.0,3.0,101.7,1,16,32,48,0.42,4,16
-8.8,-9.5,95.0,5.0,6.0,101.66,1,25,30,55,0.47,10,15
-5.2,-8.5,78.0,6.0,4.0,101.65,1,18,24,42,0.39,17,16
-3.2,-7.5,72.0,7.0,8.0,101.62,1,6,10,16,0.25,32,12
-1.2,-7.4,63.0,8.0,13.0,101.46,1,3,7,11,0.23,39,10
1.0,-8.8,48.0,9.0,15.0,101.3,1,3,6,9,0.22,42,9
2.1,-8.8,44.0,12.0,18.0,101.18,1,2,5,8,0.21,46,10
3.4,-7.6,44.0,10.0,17.0,100.91,0,2,5,7,0.21,49,9
3.5,-6.4,48.0,9.0,19.0,100.66,1,2,7,9,0.21,50,8
3.2,-6.3,49.0,8.0,17.0,100.57,0,2,9,10,0.23,49,10
3.9,-6.2,48.0,9.0,11.0,100.44,0,2,13,15,0.26,45,11
2.6,-2.1,71.0,15.0,22.0,100.4,0,2,12,13,0.24,44,9
1.6,0.3,91.0,12.0,9.0,100.24,0,2,12,14,0.26,40,10
2.2,1.7,96.0,17.0,21.0,100.09,0,2,11,13,0.23,37,10
2.3,1.8,97.0,19.0,21.0,100.07,0,1,11,12,0.24,33,8
2.7,2.1,96.0,21.0,28.0,100.02,0,1,11,12,0.24,30,9
3.2,2.6,96.0,21.0,23.0,100.03,0,1,10,11,0.24,29,12
2.6,2.1,96.0,20.0,26.0,100.01,0,1,9,10,0.22,28,18
2.7,2.2,96.0,20.0,26.0,99.98,0,1,8,9,0.23,27,24
2.7,2.2,97.0,21.0,19.0,99.96,0,1,9,11,0.24,23,27
2.8,2.3,97.0,21.0,24.0,99.95,0,1,10,11,0.25,22,25
3.0,2.6,97.0,21.0,20.0,99.98,0,1,11,12,0.24,23,17
3.7,2.0,89.0,22.0,20.0,99.96,0,1,10,11,0.23,26,9
3.3,1.3,87.0,21.0,29.0,100.0,1,1,12,13,0.23,24,8
2.6,0.5,86.0,21.0,21.0,100.03,0,2,16,18,0.26,19,9
2.7,0.1,83.0,21.0,22.0,100.05,0,3,14,18,0.27,19,9
2.8,0.3,83.0,20.0,21.0,100.02,0,4,11,16,0.27,22,11
3.2,0.2,81.0,20.0,19.0,99.97,0,4,10,14,0.26,23,12
4.0,0.1,76.0,21.0,19.0,99.98,0,4,11,16,0.26,21,9
3.3,0.2,80.0,21.0,19.0,99.92,0,4,9,13,0.23,22,7
3.6,-0.1,77.0,21.0,19.0,99.85,1,4,9,13,0.24,23,10
3.7,-0.1,76.0,21.0,17.0,99.77,1,4,9,13,0.24,24,10
3.1,0.2,81.0,20.0,23.0,99.7,1,3,9,12,0.24,24,9
2.8,0.7,86.0,20.0,22.0,99.7,1,3,10,13,0.25,22,9
2.6,0.7,88.0,21.0,14.0,99.68,1,3,14,17,0.28,18,10
2.8,0.9,88.0,22.0,9.0,99.71,1,4,19,23,0.32,13,11
2.5,0.7,88.0,21.0,11.0,99.75,1,2,17,19,0.3,14,10
2.8,0.7,86.0,23.0,11.0,99.77,1,1,16,17,0.27,15,9
2.5,0.7,88.0,21.0,9.0,99.79,0,2,16,17,0.28,14,9
1.8,0.6,92.0,19.0,6.0,99.78,0,1,16,17,0.27,13,9
1.3,0.3,93.0,19.0,5.0,99.76,0,2,15,17,0.26,13,9
1.3,0.6,95.0,21.0,5.0,99.72,1,1,15,16,0.27,13,9
1.2,0.5,95.0,30.0,2.0,99.69,1,1,9,10,0.26,18,8
1.2,0.3,94.0,31.0,7.0,99.72,0,1,5,6,0.19,29,7
0.6,0.1,96.0,36.0,9.0,99.76,0,1,6,7,0.18,35,7
0.4,0.0,97.0,35.0,7.0,99.75,1,1,6,7,0.18,33,7
0.2,-0.4,95.0,34.0,12.0,99.79,0,1,4,6,0.17,36,4
-0.7,-1.8,92.0,33.0,18.0,99.86,0,1,4,5,0.16,33,4
-2.8,-3.7,93.0,33.0,16.0,99.98,0,2,6,7,0.18,32,4
-4.3,-5.4,92.0,34.0,18.0,100.03,0,2,6,8,0.19,31,4
-5.0,-7.0,85.0,33.0,20.0,100.05,0,3,4,7,0.17,34,3
-4.6,-7.6,80.0,33.0,18.0,100.1,1,3,4,7,0.17,34,3
-5.0,-8.3,78.0,33.0,20.0,100.11,0,2,4,6,0.17,35,3
-4.8,-8.8,74.0,32.0,18.0,100.14,0,2,3,5,0.16,35,3
-5.6,-9.1,76.0,31.0,22.0,100.16,0,2,3,5,0.17,35,3
-5.8,-8.7,80.0,31.0,21.0,100.19,1,2,3,5,0.17,35,3
-6.0,-8.0,86.0,32.0,21.0,100.19,0,2,4,6,0.18,35,3
-4.8,-8.8,73.0,33.0,21.0,100.19,0,2,3,5,0.17,37,3
-4.9,-8.7,75.0,33.0,20.0,100.2,0,1,4,5,0.17,37,3
-5.2,-8.6,77.0,33.0,21.0,100.28,0,1,4,6,0.18,36,3
-4.5,-10.2,64.0,33.0,16.0,100.35,1,1,5,6,0.18,35,3
-4.2,-10.8,60.0,33.0,11.0,100.4,0,2,5,6,0.18,34,3
-4.6,-12.1,55.0,35.0,21.0,100.46,1,2,4,6,0.17,33,3
-5.4,-13.7,52.0,33.0,22.0,100.5,0,1,4,5,0.17,31,3
-6.6,-14.1,55.0,32.0,19.0,100.56,1,1,3,4,0.19,31,3
-7.8,-15.5,54.0,33.0,20.0,100.64,0,1,3,4,0.16,32,3
-8.8,-15.9,56.0,33.0,16.0,100.71,0,1,3,5,0.16,32,3
-9.3,-16.2,57.0,34.0,16.0,100.73,1,2,3,5,0.15,31,3
-10.0,-16.9,57.0,34.0,17.0,100.72,0,1,3,5,0.16,30,3
-10.9,-17.4,59.0,34.0,16.0,100.75,0,2,4,6,0.16,28,3
-11.4,-17.7,60.0,34.0,20.0,100.77,0,2,4,6,0.16,28,3
-12.2,-17.7,63.0,34.0,16.0,100.83,0,2,5,7,0.15,27,3
-12.8,-17.9,65.0,33.0,13.0,100.88,0,2,5,8,0.16,26,3
-12.6,-18.2,63.0,33.0,14.0,100.98,0,2,4,6,0.16,28,3
-11.8,-18.5,57.0,34.0,16.0,101.01,0,3,3,5,0.16,30,3
-10.2,-18.2,52.0,33.0,16.0,101.03,0,2,2,4,0.17,33,2
-8.5,-18.2,45.0,34.0,15.0,101.05,0,2,2,4,0.16,37,2
-6.9,-17.7,42.0,32.0,16.0,100.97,0,2,2,4,0.15,38,2
-5.6,-15.8,44.0,32.0,18.0,100.93,0,2,2,4,0.15,36,3
-5.0,-16.6,40.0,32.0,21.0,100.88,0,2,2,3,0.15,37,3
-4.0,-18.1,33.0,32.0,20.0,100.83,0,2,2,4,0.16,40,3
-2.9,-18.1,30.0,32.0,20.0,100.82,0,1,2,3,0.15,43,3
-2.4,-17.9,29.0,33.0,17.0,100.81,0,1,2,4,0.16,42,3
-2.1,-17.6,29.0,34.0,18.0,100.83,1,1,3,4,0.16,40,4
-2.3,-17.8,29.0,34.0,11.0,100.88,0,1,7,8,0.18,35,5
-3.2,-18.0,31.0,32.0,6.0,100.94,0,1,16,17,0.22,27,6
-3.6,-16.8,35.0,27.0,7.0,101.02,0,2,22,24,0.27,22,7
-5.6,-16.5,42.0,29.0,6.0,101.09,1,2,28,30,0.34,16,8
-5.7,-16.7,42.0,27.0,3.0,101.13,1,2,33,35,0.36,10,13
-6.7,-15.3,50.0,27.0,4.0,101.14,1,2,27,29,0.32,14,12
-7.6,-16.3,50.0,0.0,1.0,101.16,0,2,24,26,0.3,16,11
-8.4,-16.5,52.0,25.0,3.0,101.16,0,1,17,18,0.27,22,10
-8.9,-16.7,53.0,25.0,2.0,101.16,0,1,17,18,0.25,22,10
-7.9,-17.2,47.0,27.0,12.0,101.16,0,1,10,11,0.2,29,7
-7.9,-17.5,46.0,27.0,14.0,101.2,0,1,10,11,0.2,30,7
-9.7,-17.2,54.0,25.0,3.0,101.22,1,1,10,10,0.18,31,6
-10.4,-16.8,59.0,28.0,4.0,101.28,1,2,11,13,0.2,30,6
-8.7,-15.5,58.0,22.0,3.0,101.32,1,3,8,10,0.19,34,5
-5.7,-14.9,48.0,25.0,9.0,101.34,0,4,8,11,0.2,35,4
-3.7,-12.7,49.0,24.0,10.0,101.32,1,3,5,7,0.19,40,3
-1.3,-11.3,47.0,25.0,13.0,101.27,0,2,4,6,0.18,42,4
0.8,-9.5,46.0,24.0,9.0,101.22,1,2,4,6,0.17,44,4
1.7,-11.3,37.0,20.0,28.0,101.02,1,2,3,5,0.17,44,4
2.0,-10.1,40.0,20.0,28.0,100.93,0,2,3,5,0.17,45,4
2.1,-10.0,40.0,21.0,31.0,100.82,1,2,3,5,0.17,46,5
2.4,-8.4,45.0,20.0,26.0,100.72,1,2,4,6,0.17,49,6
2.3,-5.6,56.0,20.0,30.0,100.64,1,2,5,7,0.19,47,9
1.7,-6.2,55.0,18.0,29.0,100.49,1,2,6,8,0.18,45,10
0.5,-6.0,62.0,19.0,28.0,100.44,1,1,8,9,0.2,44,11
0.0,-6.5,62.0,19.0,27.0,100.39,1,1,8,9,0.19,44,10
-0.2,-7.6,57.0,20.0,26.0,100.32,1,1,9,10,0.2,44,7
-0.4,-7.6,58.0,17.0,15.0,100.23,1,1,9,10,0.19,43,6
0.0,-8.7,52.0,16.0,9.0,100.09,1,1,8,9,0.19,43,5
0.1,-8.4,52.0,18.0,11.0,99.97,1,1,9,10,0.19,42,4
0.8,-8.0,52.0,19.0,20.0,99.84,1,1,7,8,0.18,43,4
1.2,-6.3,57.0,19.0,25.0,99.69,1,1,6,7,0.18,43,4
1.1,-2.0,80.0,19.0,30.0,99.55,1,1,6,7,0.19,44,5
1.3,-1.7,81.0,19.0,30.0,99.38,9999,9999,9999,9999,9999.0,9999,6
0.7,-1.3,86.0,18.0,30.0,99.23,1,1,6,7,0.2,42,6
0.8,-1.3,86.0,18.0,29.0,99.12,1,1,7,9,0.19,41,6
0.7,-0.3,93.0,18.0,31.0,99.04,1,2,10,11,0.2,39,6
1.0,0.2,94.0,18.0,31.0,98.95,1,2,11,13,0.23,37,5
1.0,0.4,96.0,19.0,29.0,98.88,1,2,11,13,0.22,35,4
1.4,0.7,96.0,20.0,27.0,98.88,0,2,11,13,0.23,33,4
2.1,1.2,94.0,21.0,21.0,98.89,0,4,12,16,0.24,28,5
3.1,1.7,91.0,23.0,23.0,98.91,1,3,7,10,0.2,30,3
2.6,1.5,93.0,26.0,18.0,98.97,1,2,5,7,0.21,32,2
2.6,1.1,90.0,27.0,25.0,99.04,1,2,4,6,0.21,35,3
4.5,1.4,80.0,27.0,30.0,99.06,0,2,4,6,0.21,37,2
3.8,1.3,84.0,27.0,24.0,99.16,0,2,4,6,0.21,37,3
3.7,0.8,81.0,27.0,28.0,99.24,0,1,4,6,0.2,38,3
3.0,-0.3,79.0,27.0,21.0,99.33,0,1,5,6,0.19,38,3
3.3,-1.0,73.0,27.0,16.0,99.4,0,1,5,6,0.19,39,3
2.7,-1.2,76.0,28.0,19.0,99.5,0,1,3,4,0.17,40,3
2.1,-2.9,69.0,29.0,19.0,99.62,0,1,2,3,0.17,41,3
1.0,-4.0,69.0,31.0,18.0,99.73,0,1,3,3,0.17,40,3
1.1,-5.0,64.0,31.0,27.0,99.81,0,1,2,3,0.17,40,2
1.0,-5.3,63.0,32.0,21.0,99.82,0,1,2,3,0.16,39,2
0.4,-5.3,66.0,30.0,22.0,99.88,1,1,2,3,0.16,38,3
-0.5,-6.0,66.0,33.0,17.0,99.91,1,1,2,3,0.16,37,4
-1.4,-6.9,66.0,31.0,22.0,99.96,1,1,2,3,0.16,37,4
-2.6,-8.0,66.0,32.0,19.0,99.99,0,1,2,3,0.16,39,5
-3.8,-9.9,62.0,31.0,22.0,100.03,0,1,4,5,0.17,37,4
-4.4,-10.1,64.0,32.0,16.0,100.08,0,1,4,5,0.16,39,5
-5.2,-9.7,71.0,34.0,12.0,100.15,0,2,6,8,0.2,37,5
-5.4,-11.4,63.0,33.0,17.0,100.19,0,2,4,5,0.18,39,4
-5.4,-13.1,54.0,33.0,14.0,100.19,0,2,4,6,0.18,39,4
-4.3,-14.6,45.0,35.0,15.0,100.19,1,2,3,4,0.16,41,4
-3.4,-17.7,32.0,31.0,12.0,100.15,0,1,2,4,0.16,44,5
-2.0,-13.0,43.0,31.0,9.0,100.1,1,2,2,4,0.15,45,5
-1.2,-15.3,33.0,32.0,14.0,100.04,0,2,2,4,0.16,46,5
-0.4,-18.0,25.0,32.0,16.0,100.01,0,1,2,3,0.16,47,5
0.2,-18.7,23.0,33.0,15.0,99.99,0,2,3,5,0.18,46,5
1.1,-15.1,29.0,36.0,12.0,99.98,0,1,3,4,0.16,47,5
1.9,-18.6,20.0,33.0,4.0,100.01,0,1,3,4,0.16,47,5
1.4,-13.8,31.0,26.0,12.0,100.07,0,1,4,5,0.17,45,6
0.7,-13.0,35.0,26.0,14.0,100.12,0,1,6,7,0.18,42,8
-0.1,-13.2,37.0,26.0,9.0,100.2,1,1,10,10,0.21,38,9
-0.7,-14.0,36.0,25.0,8.0,100.25,0,1,12,13,0.22,36,8
-1.5,-13.8,38.0,26.0,8.0,100.27,0,1,14,15,0.23,33,8
-3.3,-12.1,51.0,33.0,7.0,100.32,0,1,8,10,0.21,38,7
-2.9,-13.9,43.0,35.0,12.0,100.38,0,1,6,7,0.17,41,5
-3.1,-15.2,39.0,35.0,11.0,100.44,0,1,5,6,0.17,41,5
-4.3,-15.3,42.0,33.0,10.0,100.48,1,1,7,8,0.17,37,4
-5.1,-15.6,43.0,34.0,7.0,100.53,0,1,6,7,0.17,39,4
-5.6,-15.9,44.0,33.0,9.0,100.58,0,1,5,6,0.17,40,4
-6.6,-15.8,48.0,31.0,10.0,100.66,0,1,8,9,0.18,38,4
-6.6,-15.9,48.0,31.0,2.0,100.76,0,2,9,10,0.19,36,4
-7.3,-15.2,53.0,30.0,7.0,100.9,1,2,11,13,0.23,34,4
-6.0,-15.6,46.0,34.0,11.0,101.0,0,3,11,14,0.23,34,5
-4.7,-14.7,46.0,35.0,9.0,101.04,1,3,7,10,0.2,38,3
-3.4,-14.8,41.0,33.0,9.0,101.13,0,1,2,4,0.17,42,2
-2.4,-16.2,34.0,33.0,14.0,101.17,0,2,2,4,0.17,43,2
-1.4,-14.4,36.0,30.0,13.0,101.14,0,2,2,4,0.16,43,3
-0.5,-15.0,32.0,26.0,13.0,101.12,0,2,2,4,0.17,44,3
0.1,-13.8,34.0,26.0,15.0,101.07,1,2,3,5,0.16,44,3
0.7,-14.3,32.0,25.0,19.0,101.11,0,2,3,4,0.16,45,4
1.4,-12.4,35.0,27.0,18.0,101.12,0,2,3,5,0.17,46,5
2.2,-13.0,31.0,29.0,17.0,101.08,0,1,3,4,0.17,47,5
2.5,-13.4,30.0,28.0,11.0,101.07,0,1,4,5,0.16,46,7
1.6,-12.3,35.0,25.0,3.0,101.07,0,1,8,9,0.18,41,9
-0.6,-10.4,48.0,16.0,4.0,101.03,1,3,27,30,0.28,26,14
-1.9,-11.3,49.0,15.0,7.0,101.04,1,2,20,21,0.23,32,11
-1.5,-8.2,60.0,19.0,16.0,100.99,1,1,11,12,0.2,40,9
-2.2,-7.8,66.0,20.0,13.0,101.04,0,1,12,13,0.19,38,8
-3.2,-7.9,70.0,21.0,11.0,101.06,1,1,13,14,0.2,36,7
-3.0,-7.7,70.0,20.0,10.0,100.99,1,1,13,14,0.2,35,7
-2.9,-7.2,72.0,20.0,8.0,100.98,1,1,13,14,0.2,34,6
-2.2,-6.7,71.0,20.0,10.0,100.98,1,1,14,15,0.2,34,6
-1.9,-6.5,71.0,20.0,8.0,100.95,1,1,13,14,0.2,35,5
-1.4,-6.3,69.0,20.0,7.0,100.92,1,1,16,18,0.25,32,5
-0.9,-5.0,74.0,21.0,5.0,100.87,1,1,16,18,0.21,30,6
-2.0,-3.0,93.0,10.0,4.0,100.84,0,2,25,28,0.26,23,7
-1.6,-2.7,92.0,10.0,7.0,100.76,1,4,19,23,0.28,28,6
-1.0,-2.3,91.0,10.0,6.0,100.71,1,5,20,26,0.26,27,8
0.0,-2.0,87.0,10.0,9.0,100.5,1,5,14,18,0.25,32,9
1.6,-1.7,79.0,9.0,10.0,100.35,1,5,11,16,0.26,37,11
4.8,-1.0,66.0,15.0,17.0,100.14,1,5,10,15,0.25,41,11
6.6,-0.2,62.0,15.0,14.0,99.96,1,3,8,11,0.25,47,10
9.9,0.1,50.0,16.0,9.0,99.82,1,3,10,13,0.25,48,10
11.0,-0.4,45.0,21.0,25.0,99.68,1,2,6,8,0.21,57,7
12.0,-1.4,40.0,21.0,27.0,99.58,1,2,8,10,0.22,56,7
11.2,-1.3,42.0,20.0,24.0,99.49,1,2,14,16,0.27,50,8
10.7,-1.1,44.0,18.0,15.0,99.38,1,2,17,19,0.26,40,13
10.8,-0.7,45.0,21.0,15.0,99.33,1,2,22,24,0.33,31,18
9.8,2.1,59.0,20.0,20.0,99.25,1,2,15,16,0.27,39,15
7.4,6.3,93.0,20.0,29.0,99.28,1,1,7,8,0.22,49,10
6.9,6.2,95.0,20.0,33.0,99.2,1,1,7,8,0.22,46,11
7.1,6.6,97.0,21.0,24.0,99.19,1,1,9,10,0.24,39,12
7.9,7.3,96.0,23.0,14.0,99.29,1,1,6,7,0.21,39,11
7.1,6.5,96.0,26.0,9.0,99.34,1,1,6,7,0.22,36,10
6.6,6.2,97.0,24.0,13.0,99.45,1,1,6,7,0.21,34,9
6.7,5.9,94.0,27.0,17.0,99.55,1,1,5,6,0.21,34,7
5.9,4.5,91.0,28.0,16.0,99.58,1,1,5,6,0.2,35,5
4.4,3.5,94.0,28.0,5.0,99.59,1,1,7,8,0.19,33,5
4.7,3.6,93.0,27.0,10.0,99.73,1,1,7,8,0.19,31,5
4.2,3.2,93.0,25.0,5.0,99.75,1,1,8,9,0.19,32,4
3.1,2.4,95.0,18.0,7.0,99.73,1,4,14,17,0.23,26,4
5.1,4.1,94.0,19.0,14.0,99.73,1,3,8,11,0.21,30,4
7.2,5.0,86.0,24.0,13.0,99.86,1,3,6,8,0.2,32,4
9.2,4.0,70.0,22.0,16.0,99.87,1,2,4,6,0.19,35,3
10.0,4.6,69.0,21.0,13.0,99.81,1,2,4,6,0.19,37,3
12.3,4.8,60.0,26.0,14.0,99.81,1,1,3,5,0.18,40,3
13.2,1.1,44.0,28.0,10.0,99.78,1,1,3,4,0.18,41,3
13.3,1.2,44.0,30.0,14.0,99.74,1,1,3,4,0.18,41,3
13.6,-1.1,36.0,31.0,7.0,99.65,1,1,3,4,0.18,41,3
13.6,0.4,41.0,35.0,6.0,99.62,1,1,3,4,0.17,40,4
13.3,-1.6,36.0,29.0,6.0,99.6,1,1,6,7,0.19,37,5
12.4,-1.9,37.0,28.0,10.0,99.66,1,3,12,15,0.23,31,7
11.0,-1.2,43.0,23.0,4.0,99.57,1,1,7,8,0.21,34,6
11.3,-1.3,41.0,27.0,17.0,99.69,1,1,4,5,0.18,37,5
7.9,2.4,68.0,25.0,15.0,99.71,1,1,5,6,0.19,33,5
6.0,2.9,80.0,27.0,12.0,99.68,1,1,3,4,0.18,32,4
4.4,2.0,84.0,35.0,15.0,99.6,1,2,4,5,0.16,32,5
3.2,1.5,89.0,36.0,18.0,99.61,0,1,3,4,0.16,32,4
1.5,0.6,93.0,34.0,16.0,99.59,1,1,2,3,0.16,33,4
0.5,-0.2,95.0,32.0,21.0,99.6,0,1,3,4,0.16,34,4
-0.4,-0.6,99.0,35.0,27.0,99.65,0,1,2,4,0.16,35,4
-1.1,-1.2,99.0,33.0,18.0,99.76,0,1,2,4,0.16,35,4
-1.7,-2.0,98.0,32.0,19.0,99.89,1,1,3,4,0.16,35,3
-2.2,-3.6,90.0,33.0,18.0,100.03,0,2,3,4,0.16,33,3
-2.9,-6.0,79.0,31.0,18.0,100.16,0,2,3,4,0.18,32,3
-3.6,-9.0,66.0,33.0,26.0,100.3,0,2,2,4,0.19,33,4
-3.4,-10.8,57.0,33.0,30.0,100.42,0,1,2,3,0.17,34,4
-2.4,-10.4,54.0,34.0,23.0,100.49,0,1,1,3,0.17,34,4
-1.2,-10.2,50.0,30.0,24.0,100.52,0,2,2,4,0.15,35,3
0.0,-8.6,52.0,30.0,19.0,100.56,1,1,2,3,0.15,37,3
0.6,-9.6,47.0,28.0,23.0,100.55,0,1,2,3,0.15,38,3
0.7,-13.5,34.0,27.0,26.0,100.54,1,1,2,3,0.14,39,3
0.7,-12.6,36.0,27.0,28.0,100.56,0,1,2,3,0.14,40,3
1.1,-13.7,32.0,30.0,23.0,100.56,0,1,2,3,0.14,40,3
1.2,-14.2,31.0,30.0,18.0,100.53,1,1,2,3,0.15,40,4
0.7,-15.4,29.0,30.0,14.0,100.52,1,1,4,5,0.17,38,5
-0.3,-14.1,34.0,28.0,9.0,100.53,0,1,6,7,0.18,36,5
-0.9,-12.6,41.0,26.0,5.0,100.56,0,1,10,11,0.21,33,6
-1.3,-11.6,45.0,23.0,10.0,100.57,0,1,13,14,0.21,29,6
-1.5,-11.0,48.0,21.0,12.0,100.55,0,1,15,16,0.23,27,5
-1.4,-11.6,45.0,23.0,12.0,100.51,1,1,7,8,0.18,32,4
-1.7,-10.7,50.0,23.0,9.0,100.49,0,1,7,8,0.19,31,4
-1.3,-9.0,56.0,25.0,14.0,100.47,0,1,5,5,0.23,34,4
-1.2,-9.2,55.0,25.0,18.0,100.47,1,1,3,4,0.16,39,3
-2.7,-6.5,75.0,30.0,24.0,100.56,0,1,2,3,0.16,41,3
-2.6,-7.8,67.0,28.0,21.0,100.65,1,1,3,3,0.16,39,3
-3.2,-8.5,67.0,28.0,18.0,100.73,0,1,3,4,0.16,38,3
-3.7,-8.1,72.0,28.0,14.0,100.84,1,1,4,5,0.16,35,3
-4.9,-8.5,76.0,34.0,20.0,100.97,0,1,3,4,0.16,36,3
-4.4,-9.5,67.0,34.0,10.0,101.04,0,1,2,3,0.16,37,3
-3.9,-10.8,59.0,34.0,11.0,101.08,0,1,2,3,0.16,37,3
-3.1,-9.7,60.0,32.0,13.0,101.08,0,1,1,2,0.17,37,3
-2.2,-8.8,61.0,32.0,18.0,101.04,1,1,1,3,0.16,38,3
