Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),SO2,NO,NO2,NOx,CO,O3,PM25
-11.4,-14.4,78.0,26.0,4.0,101.17,1,3,26,29,0.33,13,29
-12.4,-14.5,84.0,27.0,4.0,101.15,0,2,25,27,0.3,14,29
-13.3,-15.0,87.0,26.0,6.0,101.15,0,2,24,26,0.3,13,28
-14.1,-15.6,88.0,26.0,4.0,101.13,0,4,30,34,0.32,8,32
-13.6,-15.3,87.0,26.0,6.0,101.15,1,4,29,33,0.32,8,34
-13.7,-15.7,85.0,25.0,7.0,101.12,1,2,26,29,0.29,12,29
-13.5,-15.8,83.0,25.0,6.0,101.07,4,2,27,30,0.29,10,28
-12.8,-15.8,78.0,25.0,5.0,101.02,3,2,28,31,0.3,9,25
-12.4,-15.5,78.0,25.0,6.0,100.96,4,3,27,29,0.3,9,21
-12.1,-15.3,77.0,26.0,6.0,100.85,4,4,28,32,0.33,7,20
-13.1,-15.3,84.0,27.0,5.0,100.81,3,9,32,41,0.35,4,21
-12.6,-14.3,87.0,26.0,8.0,100.8,3,11,31,42,0.36,4,20
-12.3,-14.0,87.0,26.0,8.0,100.71,3,10,25,34,0.35,10,20
-10.9,-13.3,83.0,27.0,8.0,100.66,3,9,19,27,0.35,15,21
-9.1,-12.0,79.0,26.0,7.0,100.67,2,6,16,22,0.29,20,23
-7.6,-10.9,77.0,24.0,10.0,100.55,9999,9999,9999,9999,9999.0,9999,9999
-6.6,-10.9,71.0,25.0,14.0,100.43,9999,9999,9999,9999,9999.0,9999,9999
-5.6,-11.8,62.0,23.0,12.0,100.29,9999,9999,9999,9999,9999.0,9999,9999
-4.8,-12.9,53.0,22.0,16.0,100.17,2,3,8,11,0.23,35,20
-5.0,-12.5,55.0,23.0,12.0,100.09,2,4,11,15,0.36,32,25
-5.1,-11.9,59.0,24.0,13.0,100.04,2,3,13,16,0.31,31,25
-5.6,-10.8,67.0,25.0,14.0,99.97,2,2,13,15,0.26,30,20
-5.2,-9.5,72.0,24.0,16.0,99.87,2,1,11,13,0.23,30,19
-4.4,-9.0,70.0,24.0,16.0,99.82,4,1,12,13,0.22,29,18
-3.0,-7.7,70.0,25.0,18.0,99.78,3,1,10,11,0.21,30,22
-3.0,-6.3,78.0,25.0,17.0,99.7,2,1,10,11,0.22,29,27
-2.8,-6.0,79.0,25.0,14.0,99.67,2,1,11,12,0.23,27,29
-2.4,-5.5,79.0,25.0,13.0,99.65,2,1,13,14,0.23,24,31
-2.4,-5.1,82.0,26.0,13.0,99.61,2,1,14,15,0.23,22,32
-2.3,-5.3,80.0,25.0,11.0,99.57,2,1,16,17,0.24,20,34
-2.0,-5.1,80.0,24.0,10.0,99.59,3,1,15,16,0.27,19,35
-1.8,-4.8,80.0,24.0,10.0,99.6,2,2,15,16,0.26,19,34
-1.2,-4.0,81.0,25.0,12.0,99.6,2,1,15,16,0.24,19,34
-1.1,-5.7,71.0,30.0,13.0,99.7,2,1,8,9,0.17,32,4
-2.1,-9.1,59.0,29.0,17.0,99.84,4,1,9,10,0.16,30,2
-3.6,-10.0,61.0,30.0,15.0,100.02,2,1,9,11,0.21,31,2
-5.0,-8.5,76.0,31.0,10.0,100.17,0,2,8,9,0.22,31,3
-5.3,-11.2,63.0,33.0,10.0,100.35,0,2,6,9,0.21,32,3
-5.2,-13.6,51.0,32.0,11.0,100.5,0,3,5,8,0.23,33,3
-5.4,-14.6,48.0,33.0,13.0,100.64,0,3,5,7,0.23,33,4
-5.8,-16.8,42.0,32.0,14.0,100.69,0,3,4,7,0.2,34,4
-5.9,-18.7,36.0,31.0,13.0,100.71,0,3,5,8,0.27,36,4
-5.8,-19.2,34.0,33.0,8.0,100.75,0,3,5,8,0.19,37,3
-6.8,-20.7,32.0,33.0,14.0,100.83,0,3,7,10,0.25,35,3
-7.8,-20.2,36.0,31.0,12.0,100.97,0,2,8,9,0.24,33,4
-8.8,-18.9,44.0,32.0,6.0,101.07,0,2,13,14,0.27,28,6
-10.8,-18.5,53.0,30.0,4.0,101.18,1,2,18,20,0.24,23,7
-11.7,-17.8,61.0,30.0,7.0,101.25,2,2,19,22,0.24,20,8
-13.1,-17.9,67.0,30.0,6.0,101.31,1,1,16,17,0.22,23,7
-14.0,-18.6,68.0,18.0,2.0,101.33,0,1,16,17,0.22,23,6
,,,,,,0,2,16,18,0.23,22,7
,,,,,,0,1,16,16,0.22,21,6
,,,,,,0,1,17,19,0.21,19,5
,,,,,,0,1,16,16,0.22,21,4
,,,,,,0,13,34,48,0.34,4,8
,,,,,,0,2,26,28,0.25,11,5
,,,,,,1,14,36,50,0.32,3,7
,,,,,,1,45,40,86,0.43,1,8
,,,,,,1,31,39,69,0.35,1,8
,,,,,,1,17,32,49,0.36,6,8
,,,,,,1,2,13,16,0.25,22,8
,,,,,,1,4,11,15,0.25,25,7
-8.6,-13.4,68.0,11.0,6.0,100.9,1,3,10,14,0.24,27,8
-8.0,-12.9,68.0,11.0,6.0,100.78,1,3,10,13,0.25,28,8
-7.7,-12.8,67.0,12.0,9.0,100.51,1,3,9,12,0.23,29,8
-6.7,-12.2,65.0,11.0,7.0,100.31,1,3,8,12,0.24,30,8
-5.2,-11.3,62.0,8.0,6.0,100.15,1,4,10,14,0.26,30,9
-3.6,-10.4,59.0,9.0,7.0,100.02,5,5,17,22,0.31,23,12
-3.6,-9.4,64.0,7.0,6.0,99.9,2,3,22,26,0.34,19,14
-3.3,-8.2,69.0,7.0,6.0,99.73,1,6,36,43,0.44,6,17
-5.0,-8.6,76.0,28.0,2.0,99.63,1,33,44,78,0.67,2,21
-5.6,-8.1,82.0,0.0,1.0,99.54,1,46,45,91,0.8,2,22
-4.2,-5.6,90.0,29.0,4.0,99.42,3,17,22,40,0.38,18,12
,-2.1,63.0,23.0,9.0,99.33,6,1,12,13,0.27,26,7
,-2.2,59.0,23.0,12.0,99.29,5,1,10,11,0.26,28,6
5.2,-1.8,60.0,24.0,7.0,99.23,3,1,7,8,0.22,31,5
5.6,-1.6,60.0,24.0,7.0,99.13,2,1,7,8,0.23,32,5
7.1,-2.1,52.0,23.0,9.0,99.05,2,1,6,7,0.24,33,5
7.2,-2.2,51.0,22.0,11.0,99.04,2,1,6,7,0.22,34,5
6.6,-1.9,54.0,23.0,9.0,99.04,2,1,5,6,0.22,35,6
7.0,-1.4,55.0,24.0,12.0,98.99,9999,9999,9999,9999,9999.0,9999,7
6.6,-0.8,59.0,24.0,11.0,99.0,2,1,5,6,0.22,35,9
6.1,-0.5,63.0,25.0,13.0,99.02,1,1,5,5,0.2,34,12
3.9,1.5,84.0,24.0,11.0,99.12,0,1,5,6,0.19,31,15
2.7,1.2,90.0,24.0,10.0,99.16,0,1,6,7,0.2,28,12
2.2,1.1,93.0,24.0,9.0,99.23,0,2,5,6,0.21,27,10
2.8,1.1,88.0,25.0,12.0,99.24,0,2,5,7,0.2,26,10
3.4,1.2,86.0,24.0,10.0,99.24,0,2,5,6,0.2,27,10
3.9,1.2,83.0,24.0,10.0,99.17,0,2,6,8,0.2,27,10
4.0,1.1,81.0,23.0,9.0,99.12,1,2,6,7,0.25,28,11
3.8,0.7,80.0,23.0,9.0,99.13,0,2,7,8,0.26,26,11
3.6,0.6,81.0,24.0,7.0,99.18,0,2,8,10,0.26,24,10
3.3,0.5,82.0,24.0,10.0,99.22,0,2,8,10,0.26,22,8
2.8,0.6,86.0,25.0,8.0,99.3,0,1,10,12,0.25,19,9
2.4,0.3,86.0,24.0,7.0,99.38,0,1,10,12,0.24,19,6
2.1,0.0,86.0,25.0,8.0,99.43,0,1,8,10,0.21,20,4
2.0,-0.4,84.0,28.0,12.0,99.48,2,1,11,12,0.2,15,3
1.6,-1.5,80.0,27.0,10.0,99.51,1,1,7,8,0.2,19,3
1.3,-2.0,79.0,26.0,11.0,99.56,0,1,5,6,0.18,21,3
0.9,-2.0,81.0,27.0,9.0,99.62,0,1,5,6,0.18,21,4
1.1,-2.4,78.0,28.0,9.0,99.64,0,1,7,8,0.18,21,4
0.9,-3.2,74.0,28.0,12.0,99.67,0,0,5,5,0.19,24,5
0.7,-3.4,74.0,28.0,13.0,99.75,1,0,6,6,0.18,23,4
0.5,-3.3,76.0,29.0,13.0,99.81,3,0,7,8,0.18,22,4
0.4,-4.1,72.0,29.0,10.0,99.82,4,1,9,10,0.18,22,3
0.1,-5.5,66.0,29.0,14.0,99.87,2,1,6,6,0.19,26,3
-0.3,-6.0,65.0,28.0,13.0,99.9,1,1,6,7,0.19,26,3
-0.6,-5.4,70.0,28.0,10.0,99.96,1,2,12,13,0.2,22,3
-0.7,-5.3,71.0,27.0,11.0,100.0,0,2,11,14,0.22,22,5
-0.6,-5.0,72.0,27.0,8.0,100.07,0,3,9,12,0.21,24,7
-1.1,-4.5,77.0,27.0,11.0,100.13,0,2,11,13,0.21,22,7
-1.1,-4.9,75.0,30.0,10.0,100.15,4,6,15,21,0.23,15,9
-1.3,-5.1,75.0,30.0,9.0,100.1,6,7,13,20,0.2,17,6
-1.0,-6.6,66.0,28.0,14.0,100.07,5,5,12,17,0.2,21,6
-1.2,-7.9,60.0,29.0,14.0,100.06,1,3,8,10,0.2,26,5
-1.3,-7.8,62.0,30.0,14.0,100.07,1,3,8,11,0.24,26,5
-2.0,-8.2,63.0,31.0,11.0,100.1,1,3,9,11,0.31,25,5
-3.2,-8.8,65.0,30.0,11.0,100.15,0,2,8,10,0.23,26,4
-3.8,-9.2,66.0,29.0,14.0,100.2,1,1,8,10,0.19,26,5
-3.9,-9.1,67.0,28.0,9.0,100.25,1,1,6,7,0.2,27,7
-4.6,-9.7,68.0,33.0,7.0,100.28,0,1,5,6,0.19,27,7
-4.7,-9.6,69.0,28.0,11.0,100.3,0,1,5,6,0.19,27,6
-5.1,-9.9,69.0,32.0,7.0,100.32,1,1,8,9,0.19,23,6
-6.4,-10.4,73.0,32.0,4.0,100.26,0,1,7,8,0.19,24,6
-7.8,-10.9,78.0,,0.0,100.23,0,1,11,12,0.2,20,7
-8.5,-10.7,84.0,28.0,4.0,100.23,0,0,6,6,0.16,25,7
-7.5,-10.6,79.0,27.0,5.0,100.21,1,0,6,7,0.16,25,7
-7.4,-10.9,76.0,28.0,6.0,100.26,2,1,8,9,0.17,22,8
-7.9,-11.3,76.0,2.0,2.0,100.22,1,1,7,7,0.18,23,7
-8.0,-11.0,80.0,1.0,2.0,100.25,1,1,7,8,0.18,23,7
-8.3,-11.7,76.0,35.0,2.0,100.28,1,2,11,13,0.19,18,8
-8.6,-11.7,78.0,4.0,4.0,100.33,0,4,20,24,0.25,10,9
-8.9,-11.5,81.0,35.0,3.0,100.33,1,9,23,32,0.3,8,10
-8.4,-11.6,78.0,6.0,6.0,100.36,1,11,18,28,0.3,14,10
-7.7,-12.7,67.0,4.0,6.0,100.41,1,7,14,21,0.23,20,7
-8.0,-14.5,60.0,7.0,6.0,100.45,1,7,15,22,0.23,22,7
-7.3,-14.8,55.0,5.0,4.0,100.42,1,9,16,25,0.23,21,7
-6.7,-13.5,59.0,12.0,3.0,100.42,1,6,10,16,0.21,27,6
-6.3,-15.4,48.0,11.0,6.0,100.4,1,5,11,15,0.2,30,5
-5.4,-17.2,39.0,15.0,7.0,100.43,1,5,12,17,0.32,29,4
-5.3,-16.9,40.0,14.0,3.0,100.47,1,4,18,22,0.33,23,6
-5.9,-16.2,44.0,8.0,5.0,100.52,5,7,34,41,0.41,9,13
-7.4,-15.1,54.0,5.0,5.0,100.57,5,7,39,46,0.43,5,13
-9.1,-14.3,66.0,3.0,3.0,100.62,4,7,35,42,0.4,7,13
-9.6,-14.5,68.0,1.0,1.0,100.66,1,7,38,45,0.35,4,20
-10.0,-15.1,66.0,28.0,3.0,100.72,1,2,33,35,0.32,8,16
-11.1,-15.5,70.0,0.0,1.0,100.7,1,2,30,32,0.32,11,8
-11.7,-15.8,72.0,34.0,2.0,100.72,1,9,34,43,0.34,6,9
-12.3,-15.8,75.0,33.0,1.0,100.74,1,16,37,53,0.34,4,9
-12.6,-15.8,77.0,28.0,3.0,100.75,1,2,25,27,0.23,15,6
-13.4,-15.7,83.0,28.0,2.0,100.71,1,1,20,21,0.19,19,5
-13.8,-16.1,83.0,30.0,3.0,100.75,1,4,26,31,0.23,13,6
-13.9,-15.8,86.0,28.0,4.0,100.74,1,4,29,34,0.26,9,6
-14.3,-15.8,88.0,0.0,1.0,100.74,1,3,30,34,0.25,8,6
-14.2,-15.7,88.0,0.0,1.0,100.71,1,19,39,58,0.33,2,8
-14.2,-15.9,87.0,28.0,3.0,100.73,1,26,41,67,0.43,1,9
-13.9,-15.4,88.0,29.0,2.0,100.75,1,94,46,140,0.76,2,13
-11.8,-13.7,86.0,22.0,2.0,100.71,1,38,37,76,0.42,6,13
-7.9,-11.1,77.0,17.0,3.0,100.67,1,37,35,71,0.41,9,12
-4.9,-9.4,71.0,21.0,2.0,100.74,3,32,32,65,0.4,12,12
-3.9,-8.9,68.0,7.0,9.0,100.65,4,4,12,16,0.28,31,7
-3.0,-8.6,65.0,8.0,11.0,100.56,3,6,11,18,0.2,32,7
-2.1,-8.1,63.0,8.0,15.0,100.52,1,4,10,14,0.19,35,5
-2.2,-8.4,62.0,7.0,17.0,100.5,2,3,9,12,0.28,34,5
-2.3,-7.5,67.0,7.0,14.0,100.57,1,2,11,14,0.25,33,6
-2.4,-6.0,76.0,5.0,11.0,100.58,1,2,12,14,0.23,31,7
-2.7,-5.6,81.0,5.0,11.0,100.62,0,1,12,13,0.2,30,7
-3.0,-6.0,80.0,4.0,10.0,100.66,0,2,23,24,0.27,17,14
-3.0,-6.3,78.0,4.0,7.0,100.66,0,1,14,15,0.23,25,11
-3.2,-6.2,79.0,3.0,8.0,100.7,1,1,14,16,0.25,22,14
-3.4,-6.6,78.0,4.0,7.0,100.72,1,2,27,29,0.31,9,21
-3.6,-7.1,76.0,4.0,6.0,100.77,1,2,27,29,0.31,7,19
-4.1,-7.9,75.0,2.0,5.0,100.81,0,1,19,20,0.27,14,17
-4.4,-8.1,76.0,6.0,2.0,100.85,1,1,15,16,0.25,17,16
-4.6,-8.3,75.0,17.0,2.0,100.93,0,1,10,11,0.23,23,14
-4.5,-8.0,77.0,23.0,1.0,101.0,1,0,11,12,0.26,22,14
-4.6,-7.7,79.0,27.0,1.0,101.01,1,1,11,11,0.23,22,14
-4.6,-7.5,80.0,,0.0,101.05,0,1,10,11,0.22,21,14
-5.2,-7.3,85.0,,0.0,101.12,0,1,14,15,0.24,20,14
-4.9,-7.5,82.0,33.0,3.0,101.23,0,4,24,28,0.27,10,14
-6.4,-8.6,84.0,33.0,4.0,101.31,1,7,22,29,0.32,13,20
-4.9,-7.7,81.0,30.0,4.0,101.36,3,13,23,36,0.33,12,23
-3.0,-7.6,70.0,28.0,12.0,101.41,1,7,14,22,0.28,21,23
-1.7,-8.1,62.0,28.0,12.0,101.46,1,6,13,19,0.26,26,19
-0.6,-9.9,49.0,30.0,9.0,101.42,2,4,10,14,0.32,31,10
-0.5,-9.0,52.0,30.0,14.0,101.39,4,3,9,12,0.19,33,6
0.1,-8.9,51.0,29.0,11.0,101.39,2,3,7,10,0.2,35,5
-0.1,-8.8,52.0,30.0,12.0,101.44,2,3,8,11,0.25,34,5
-1.1,-8.7,56.0,31.0,11.0,101.49,4,3,16,19,0.25,27,6
-2.2,-8.3,63.0,27.0,9.0,101.54,1,2,13,15,0.29,29,6
-2.6,-8.0,66.0,26.0,10.0,101.59,1,1,10,11,0.21,32,6
-2.8,-7.8,69.0,24.0,9.0,101.63,1,1,13,14,0.23,28,7
-2.8,-7.7,69.0,26.0,7.0,101.62,1,1,12,13,0.23,29,7
-3.0,-7.7,70.0,24.0,6.0,101.57,1,1,10,11,0.22,29,9
-3.1,-7.5,72.0,23.0,8.0,101.55,1,1,9,9,0.23,29,10
-3.2,-7.3,73.0,24.0,9.0,101.52,1,1,10,11,0.24,27,12
-3.0,-7.0,74.0,24.0,8.0,101.48,1,1,9,9,0.21,28,11
-2.9,-7.0,73.0,24.0,8.0,101.41,2,1,8,10,0.24,28,10
-2.8,-6.9,74.0,24.0,8.0,101.37,1,1,7,8,0.21,28,11
-2.8,-6.7,74.0,24.0,7.0,101.37,1,1,7,8,0.2,28,10
-3.0,-7.5,71.0,24.0,6.0,101.27,1,1,8,9,0.2,28,9
-3.4,-7.8,72.0,25.0,7.0,101.23,2,1,8,10,0.21,28,7
-2.9,-7.8,69.0,24.0,10.0,101.21,1,2,10,12,0.21,27,8
-2.9,-7.6,70.0,24.0,9.0,101.15,1,2,9,10,0.22,27,10
-2.6,-7.3,70.0,24.0,9.0,101.1,1,2,9,11,0.23,27,10
-2.4,-7.3,69.0,24.0,15.0,101.03,1,2,8,10,0.22,29,9
-2.4,-7.1,70.0,25.0,14.0,100.95,1,2,7,9,0.21,29,12
-1.7,-6.4,70.0,25.0,14.0,100.87,1,3,5,8,0.25,31,11
-0.4,-6.0,66.0,24.0,17.0,100.75,0,2,5,7,0.21,32,10
0.1,-5.8,65.0,24.0,16.0,100.6,0,2,5,7,0.21,32,11
0.5,-5.9,63.0,23.0,17.0,100.45,0,3,5,8,0.23,32,12
0.1,-5.9,64.0,24.0,20.0,100.41,0,2,6,8,0.23,31,12
-0.8,-5.4,71.0,23.0,12.0,100.31,0,2,7,9,0.24,30,18
-1.5,-5.4,75.0,23.0,15.0,100.28,0,2,7,9,0.22,31,18
-2.1,-5.6,77.0,24.0,16.0,100.23,0,1,8,9,0.22,29,19
-2.5,-5.5,80.0,25.0,12.0,100.14,0,1,9,10,0.21,28,19
-2.8,-5.4,82.0,24.0,12.0,100.06,0,1,10,11,0.21,27,18
-3.3,-5.6,84.0,24.0,10.0,99.92,0,1,8,9,0.21,28,19
-3.5,-5.7,85.0,26.0,11.0,99.86,0,1,10,11,0.23,25,20
-4.0,-5.8,88.0,24.0,8.0,99.79,0,1,10,11,0.23,24,22
-3.8,-5.4,88.0,26.0,8.0,99.67,0,1,9,10,0.21,25,23
-3.6,-6.0,83.0,26.0,12.0,99.52,0,0,8,9,0.19,27,18
-4.3,-6.6,84.0,27.0,13.0,99.47,0,1,9,10,0.2,26,19
-3.9,-6.1,85.0,24.0,7.0,99.42,0,1,10,11,0.21,24,20
-3.5,-5.8,84.0,24.0,5.0,99.35,0,1,9,10,0.22,23,18
-3.4,-5.8,83.0,24.0,6.0,99.25,1,1,11,13,0.22,21,16
-3.3,-5.7,83.0,26.0,4.0,99.19,1,2,13,14,0.23,19,18
-3.3,-5.6,84.0,24.0,5.0,99.15,1,2,13,15,0.26,18,18
-3.2,-5.5,84.0,25.0,6.0,99.09,1,2,12,14,0.26,17,19
-2.9,-5.2,84.0,24.0,6.0,99.01,1,3,12,15,0.28,17,22
-2.4,-4.7,84.0,24.0,8.0,98.97,1,3,11,14,0.27,17,27
-1.7,-4.3,83.0,25.0,8.0,98.93,1,4,12,16,0.28,16,33
-1.6,-4.0,83.0,26.0,7.0,98.83,1,4,13,17,0.28,15,35
-1.3,-3.8,83.0,26.0,7.0,98.72,1,3,13,16,0.28,15,33
-1.3,-3.4,85.0,26.0,9.0,98.61,1,3,14,17,0.28,14,33
-1.2,-3.0,88.0,25.0,7.0,98.58,1,4,16,20,0.29,12,31
-1.0,-2.3,91.0,25.0,8.0,98.58,1,3,16,19,0.29,12,28
-0.6,-2.1,89.0,26.0,10.0,98.6,1,3,15,17,0.29,12,31
-0.4,-2.0,89.0,26.0,9.0,98.67,1,3,16,19,0.28,10,34
-0.3,-2.1,88.0,25.0,7.0,98.7,1,3,17,20,0.3,10,29
-0.1,-1.9,88.0,26.0,9.0,98.73,1,2,15,18,0.29,10,21
0.1,-1.7,88.0,26.0,8.0,98.74,1,3,14,17,0.28,12,24
0.5,-0.9,91.0,27.0,9.0,98.78,0,1,13,15,0.27,13,27
0.7,-0.8,90.0,26.0,6.0,98.79,1,1,11,12,0.21,20,11
0.6,-4.3,70.0,30.0,12.0,98.87,2,0,9,9,0.16,29,1
-0.9,-5.7,70.0,27.0,10.0,98.91,0,0,8,8,0.17,29,1
-1.2,-5.1,75.0,30.0,7.0,99.07,0,0,4,4,0.16,28,1
-1.9,-6.2,72.0,31.0,9.0,99.22,0,1,4,5,0.16,29,1
-3.9,-9.0,68.0,32.0,10.0,99.39,9999,9999,9999,9999,9999.0,9999,1
-6.9,-11.5,70.0,33.0,7.0,99.58,0,1,5,6,0.16,27,2
-8.4,-12.4,73.0,31.0,4.0,99.72,0,1,5,6,0.16,26,2
-9.8,-13.8,73.0,0.0,1.0,99.83,0,1,7,8,0.18,24,3
-10.6,-13.9,77.0,29.0,3.0,99.96,0,1,6,8,0.19,26,3
-8.7,-14.1,65.0,31.0,4.0,100.05,1,2,5,7,0.18,28,3
-8.6,-14.3,63.0,4.0,16.0,100.11,0,2,3,4,0.18,31,4
-8.1,-15.4,56.0,2.0,11.0,100.18,0,2,3,4,0.18,34,4
-7.2,-15.4,52.0,4.0,9.0,100.18,0,2,4,6,0.19,34,4
-6.5,-16.3,46.0,6.0,11.0,100.16,0,3,5,8,0.19,34,4
-5.9,-17.9,38.0,8.0,10.0,100.17,1,3,6,9,0.22,34,4
-6.1,-16.1,45.0,12.0,8.0,100.18,5,3,10,13,9999.0,30,4
-6.3,-18.4,38.0,10.0,6.0,100.21,3,2,12,13,9999.0,29,5
-6.9,-19.0,37.0,3.0,6.0,100.27,0,1,11,12,9999.0,29,6
-7.7,-19.1,40.0,3.0,8.0,100.36,0,2,12,13,9999.0,27,6
-8.4,-17.9,46.0,3.0,9.0,100.44,0,1,9,10,9999.0,28,5
-9.6,-16.9,55.0,3.0,12.0,100.46,0,1,7,8,9999.0,30,5
-10.7,-16.7,61.0,4.0,15.0,100.48,0,1,8,9,9999.0,29,4
-11.2,-17.3,61.0,4.0,12.0,100.5,0,1,11,11,9999.0,26,4
-11.4,-17.0,64.0,3.0,11.0,100.48,0,1,11,12,9999.0,25,5
-11.1,-16.4,65.0,3.0,12.0,100.47,0,1,12,13,9999.0,25,5
-10.6,-16.0,65.0,3.0,13.0,100.43,0,1,12,13,9999.0,25,6
-10.4,-15.4,67.0,3.0,13.0,100.38,0,1,17,18,9999.0,21,6
-9.9,-13.9,72.0,7.0,7.0,100.34,0,1,15,16,9999.0,22,5
-9.3,-12.1,80.0,4.0,12.0,100.26,4,1,8,9,9999.0,30,5
-8.0,-11.0,79.0,6.0,10.0,100.2,8,1,8,9,9999.0,30,5
-8.9,-11.3,82.0,6.0,12.0,100.22,12,2,11,13,9999.0,27,5
-9.8,-11.4,88.0,5.0,14.0,100.22,9,2,12,13,9999.0,26,5
-9.9,-11.1,91.0,4.0,13.0,100.22,6,4,16,19,9999.0,23,6
-10.6,-11.8,90.0,5.0,17.0,100.23,1,11,28,39,9999.0,12,7
-10.7,-11.9,91.0,5.0,17.0,100.24,1,14,24,39,9999.0,16,8
-10.1,-11.3,91.0,4.0,18.0,100.26,1,17,28,45,9999.0,13,8
-9.9,-11.1,91.0,5.0,19.0,100.17,0,12,24,36,9999.0,17,6
-9.1,-10.5,90.0,5.0,19.0,100.08,0,11,17,29,0.23,25,5
-8.0,-9.4,90.0,4.0,15.0,100.05,0,4,9,13,0.2,33,4
-8.1,-9.6,89.0,4.0,19.0,100.08,0,5,16,20,0.25,27,6
-8.5,-10.2,88.0,5.0,18.0,100.1,0,4,19,23,0.25,24,6
-8.5,-10.2,88.0,5.0,18.0,100.11,0,1,6,8,0.18,36,4
-7.7,-9.8,85.0,5.0,19.0,100.18,0,1,5,6,0.17,38,4
-8.3,-10.8,82.0,4.0,14.0,100.24,0,1,6,7,0.2,37,4
-8.3,-11.3,80.0,4.0,15.0,100.25,0,1,5,6,0.2,38,3
-8.9,-12.8,73.0,4.0,13.0,100.27,0,2,16,17,0.23,26,6
-9.3,-13.7,70.0,3.0,11.0,100.29,0,1,14,15,0.23,28,6
-9.4,-14.8,65.0,3.0,10.0,100.26,0,1,14,16,0.23,26,7
-9.7,-14.1,70.0,4.0,10.0,100.24,0,1,13,14,0.21,27,7
-9.7,-13.6,73.0,4.0,10.0,100.23,0,4,14,18,0.2,27,5
-9.6,-14.1,70.0,4.0,6.0,100.22,0,7,13,21,0.19,28,6
-9.8,-15.0,66.0,2.0,4.0,100.28,0,1,8,10,0.17,31,5
-10.5,-14.6,72.0,3.0,6.0,100.32,0,1,7,8,0.17,32,5
-10.8,-15.2,70.0,5.0,6.0,100.35,0,1,8,9,0.18,31,5
-11.0,-15.5,69.0,5.0,7.0,100.4,0,1,12,13,0.19,27,5
-11.1,-15.6,70.0,4.0,6.0,100.46,0,2,17,19,0.23,22,5
-11.1,-14.6,75.0,3.0,5.0,100.51,0,5,19,24,0.25,20,6
-10.8,-14.3,76.0,1.0,4.0,100.57,0,6,18,24,0.25,21,6
-10.5,-14.5,72.0,1.0,4.0,100.58,0,7,14,21,0.24,24,6
-9.4,-14.2,68.0,35.0,6.0,100.6,0,8,13,21,0.23,26,6
-9.0,-13.9,67.0,5.0,7.0,100.6,0,8,12,19,0.22,28,6
-7.2,-13.9,58.0,33.0,7.0,100.56,0,7,11,19,0.21,29,6
-7.0,-14.9,53.0,2.0,6.0,100.55,1,5,10,14,0.2,30,6
-6.0,-16.0,45.0,5.0,7.0,100.57,1,7,14,21,0.29,27,7
-6.6,-16.0,47.0,15.0,5.0,100.63,0,4,16,20,0.3,25,7
-6.4,-18.0,39.0,5.0,11.0,100.7,0,2,18,20,0.26,23,11
-8.2,-18.9,42.0,3.0,2.0,100.77,1,2,23,26,0.27,18,9
-9.5,-18.8,47.0,2.0,2.0,100.82,0,2,20,22,0.24,21,7
-11.9,-19.5,53.0,23.0,1.0,100.84,0,2,18,20,0.24,24,7
-12.4,-20.0,53.0,25.0,4.0,100.81,0,1,19,21,0.24,23,6
-12.2,-19.4,55.0,25.0,6.0,100.83,1,1,19,20,0.22,21,6
-13.8,-19.7,61.0,22.0,3.0,100.84,1,2,21,23,0.22,19,6
-13.5,-18.4,67.0,25.0,4.0,100.87,2,3,26,29,0.22,14,5
-14.6,-18.6,72.0,28.0,6.0,100.93,2,2,23,25,0.23,16,5
-15.2,-18.0,79.0,28.0,7.0,100.96,1,2,21,23,0.25,17,5
-15.2,-17.4,83.0,27.0,9.0,101.0,1,1,19,20,0.23,18,6
-15.1,-17.2,83.0,26.0,7.0,101.03,2,2,22,24,0.21,15,5
-15.0,-17.2,83.0,26.0,6.0,101.08,2,2,22,24,0.22,15,4
-15.4,-17.3,85.0,27.0,7.0,101.16,2,4,25,29,0.24,13,4
-16.2,-18.2,84.0,28.0,5.0,101.22,1,11,29,40,0.31,9,5
-16.5,-18.5,85.0,26.0,3.0,101.32,1,11,24,35,0.32,14,6
-12.5,-17.0,69.0,27.0,6.0,101.37,1,17,22,38,0.33,18,8
-9.5,-16.7,56.0,28.0,8.0,101.44,4,18,21,39,0.29,20,9
-6.4,-16.2,46.0,29.0,6.0,101.46,5,17,19,36,0.53,22,7
-3.7,-16.2,37.0,26.0,5.0,101.44,3,12,15,27,0.27,27,6
-3.2,-16.6,35.0,17.0,7.0,101.36,15,18,23,41,0.44,22,13
-1.5,-16.9,30.0,15.0,3.0,101.28,22,18,26,44,0.46,21,15
-1.7,-17.4,29.0,17.0,5.0,101.29,6,8,17,26,0.31,28,10
-2.5,-20.2,24.0,21.0,6.0,101.33,1,4,16,21,0.34,28,10
-4.2,-16.6,37.0,20.0,5.0,101.33,2,3,20,23,0.31,22,12
-5.3,-14.0,50.0,23.0,4.0,101.34,7,3,23,26,0.29,18,14
-6.0,-13.2,57.0,23.0,4.0,101.35,4,3,30,33,0.36,11,15
-7.2,-13.4,61.0,29.0,3.0,101.34,3,4,29,33,0.35,11,15
