Date,Time,TEMP_MEAN,SO2,O3,CO,HUMIDITY,NO2,NO,WDIR_SCLR,RAD_TOTAL,WSPD_VECT,WSPD_SCLR,ATM_PRESS_1HR,WDIR_VECT,PM25,PRECIP_TOTAL,PM10
6/2/2017,1:00 PM,15.9,0.6,22.5,0.16,70.5,10.4,4,320.5,237.8,9.01,10.2,101.5,320,1.2,0,5.1
6/2/2017,2:00 PM,16.9,0.3,20.7,0.15,68.7,10.4,5,312.8,369.6,3.79,6.49,101.5,314,2,0,8.2
6/2/2017,3:00 PM,18.2,0.6,22.5,0.16,65.3,10.9,7,271.6,723.7,5.78,8.34,101.4,268.3,1.8,0,11.9
6/2/2017,4:00 PM,18.2,0.8,21.9,0.17,66,13.8,10.3,266.5,521.7,10.8,11.31,101.4,265.3,1.1,0,7
6/2/2017,5:00 PM,17.5,0.6,21.6,0.14,68.3,13,10.5,257.6,408.6,15.68,15.99,101.3,257.5,0.9,0,6.8
6/2/2017,6:00 PM,16.9,0.6,25.5,0.11,63.8,10.1,7.5,255.2,267.5,11.04,11.33,101.2,254.7,0.6,0,
6/2/2017,7:00 PM,16.9,0.9,18.9,0.14,62.2,18.9,8,257.8,128.1,5.53,5.75,101.1,255.8,0.6,0,0
6/2/2017,8:00 PM,16.7,1.3,8.4,0.21,63.4,33.4,19,264.3,29.1,3.09,3.68,101,267.1,1.3,0,4.7
6/2/2017,9:00 PM,15.5,0.4,11.7,0.17,70.2,24,7.5,340.4,0,3.51,5.17,101,327.6,1.8,0,15.6
6/2/2017,10:00 PM,15.4,0.2,12.2,0.18,70.6,14.9,0.9,24.5,0,5.33,6.03,100.9,21.8,1.3,0,4.5
6/2/2017,11:00 PM,14.6,0.3,7.2,0.19,72.3,18,3,358.3,0,1.94,3.8,100.8,5.1,1.6,0,4.1
6/2/2017,24:00 AM,13.7,0.3,1.4,0.24,76.8,23.5,8.9,48.4,0,0.83,2.08,100.8,,1.9,0,9.6
6/3/2017,1:00 AM,13.7,0.3,0.6,0.23,76.5,23.4,16.3,44,0,2.54,3.46,100.8,38.9,1.9,0,8.2
6/3/2017,2:00 AM,13.5,0.3,0.8,0.22,77.5,19.6,6.6,39.2,0,1.4,2.97,100.9,43.1,1.4,0,8.5
6/3/2017,3:00 AM,13.4,0.2,0.5,0.23,78.8,20.2,3.4,135.5,0,2.55,3.95,100.8,123.2,1.4,0,6.5
6/3/2017,4:00 AM,13.5,,,,79.2,,,145,0,4.64,5.26,100.9,149.3,1.8,0,8.2
6/3/2017,5:00 AM,13.7,0.4,3.1,0.17,79.4,18.1,2.5,140,6,5.64,6.52,101,143.2,2,0,9.1
6/3/2017,6:00 AM,13.8,0.2,15.8,0.13,76,9,1.5,193.3,33.9,6.05,7.3,101,203.1,1.2,0,4.7
6/3/2017,7:00 AM,13.8,0.1,23.4,0.12,73.8,2.7,0.7,213.3,84.3,9.88,10.01,101.1,213.5,0.8,0,3.2
6/3/2017,8:00 AM,14.5,0.3,23.3,0.12,70.9,3.9,1.3,233.5,169.6,9.74,10.18,101.1,236.2,0.8,0,4.8
6/3/2017,9:00 AM,14.6,0.6,19.5,0.12,77.6,7.9,6.2,260.5,218.3,10.97,11.77,101.2,262.2,1.4,0,12.8
6/3/2017,10:00 AM,14.7,0.6,29.7,0.14,65.7,3.8,1.2,275.6,237.7,12.11,12.74,101.3,275.6,0.8,0,0
6/3/2017,11:00 AM,14.8,0.7,27.2,0.11,66,6.8,4.8,262.9,282.1,10.26,10.8,101.3,263.1,0.8,0,5
6/3/2017,12:00 PM,15,0.6,26.8,0.1,66.1,7.2,4.9,248.1,285.2,8.08,8.76,101.3,248.2,0.9,0,4.6
6/3/2017,1:00 PM,15.2,0.6,24.1,0.11,62.6,10.2,9.3,249.8,229.4,7.39,7.97,101.3,249.5,1,0,2.4
6/3/2017,2:00 PM,15.7,0.3,28.6,0.11,58.8,7.7,4.3,192.7,429.9,4.35,5.49,101.3,194.5,1.4,0,2.9
6/3/2017,3:00 PM,16.9,0.1,34.5,0.1,54.8,2.7,1.2,160,666.3,5.24,7.24,101.4,154.6,1.8,0,5.4
6/3/2017,4:00 PM,17.1,0,36.7,0.09,53.4,1.6,0.7,160.6,635.9,10.62,11.71,101.3,160.6,1.5,0,3.5
6/3/2017,5:00 PM,17,0,35.5,0.09,53.9,1.8,0.7,171.8,449.1,11.8,12.72,101.2,174.9,1.4,0,4.7
6/3/2017,6:00 PM,16.5,0.1,33.3,0.09,57.4,3.6,1.2,186.5,324.7,14.13,14.6,101.1,186.6,1.8,0,6
6/3/2017,7:00 PM,15.9,0.1,33.8,0.1,56.2,3.7,1,200.2,180.5,11.14,11.39,101.1,200.7,1.7,0,3
6/3/2017,8:00 PM,15.7,0.2,33.5,0.1,54.1,3.9,0.4,207.7,54,6.58,6.76,101,208,1.6,0,1.4
6/3/2017,9:00 PM,14.4,0.1,26.7,0.15,66.7,9.4,0.4,137.9,0,6.18,7.36,101,142.2,3,0,13.4
6/3/2017,10:00 PM,13.3,0.1,24.2,0.17,74.9,12,0.4,101.3,0,6.06,6.19,101.1,101.5,3.6,0,11.9
6/3/2017,11:00 PM,12.9,0.1,26.4,0.17,73.6,9.5,0.3,93.1,0,6.44,6.61,101,93.8,3.2,0,5.9
6/3/2017,24:00 AM,12.6,0.1,21.9,0.19,72.6,13.3,0.4,100.8,0,6.88,7.07,101,100.5,4.6,0,9.3
6/4/2017,1:00 AM,12.1,0.2,14.1,0.23,75.1,18.8,0.5,101.7,0,5.85,6.02,101,102.8,6.6,0,11.5
6/4/2017,2:00 AM,11.3,0.4,7.7,0.28,76.9,23.9,0.6,96.5,0,6.26,6.52,101,96.3,8.8,0,12.6
6/4/2017,3:00 AM,11,0.3,13.8,0.22,76.7,16.2,0.4,83.6,0,6.39,6.61,101,83.7,6.3,0,11.1
6/4/2017,4:00 AM,11.2,0.4,19.2,0.19,74.4,10.8,0.3,85.9,0,5.74,5.93,101,86.7,4.9,0,8.6
6/4/2017,5:00 AM,11.2,0.6,17.4,0.18,74.4,13.1,0.6,84.1,17.5,6.3,6.6,101.1,84.9,4.1,0,10.2
6/4/2017,6:00 AM,11.6,0.6,19.6,0.18,73.5,11.6,1.3,97.7,50.1,7.24,7.56,101.1,97.4,2.2,0,10.1
6/4/2017,7:00 AM,11.8,0.7,17.8,0.15,76.6,12.2,3.3,96.3,136.3,9.56,10.07,101.2,96.9,2.6,0,13.2
6/4/2017,8:00 AM,12.8,1.2,17.9,0.13,73.8,14,8.2,93,328.7,9.87,10.43,101.3,93.2,3,0,12.1
6/4/2017,9:00 AM,13.9,1.1,23.3,0.11,67.9,9.8,6,102.1,553,9.89,11,101.3,104.1,2.3,0,8.4
6/4/2017,10:00 AM,15.1,0.7,27.2,0.11,66.3,6.5,3.4,124,573.1,8.24,9.57,101.4,125.4,2.3,0,10.9
6/4/2017,11:00 AM,15.3,0.8,28.5,0.15,70.2,5.8,4.3,217.7,652.6,12.35,14.05,101.4,217.7,3.2,0,13.8
6/4/2017,12:00 PM,16,1.3,34,0.15,65.3,6.7,8.3,227.9,860.7,12.57,13.32,101.4,228,2.7,0,9.9
6/4/2017,1:00 PM,16.7,0.9,37.9,0.14,59,4.3,3.2,227.8,844,12.31,13.1,101.5,227.8,2.7,0,6.2
6/4/2017,2:00 PM,17.5,0.9,36.5,0.15,52.9,7,8.9,238.6,819.2,13.19,14.3,101.5,241.1,2.8,0,6.3
6/4/2017,3:00 PM,17.9,0.6,41.6,0.12,44.4,3.4,2.1,252.9,745.7,12.64,13.56,101.5,251.5,2.1,0,0
6/4/2017,4:00 PM,18,0.7,39.5,0.12,44.9,7.3,5.7,260,623.4,12.66,13.16,101.5,260.4,2.5,0,6.8
6/4/2017,5:00 PM,17.7,0.6,42.6,0.11,45.9,3.9,1.8,261.2,481.2,12.65,13.06,101.5,261.1,2.7,0,7.9
6/4/2017,6:00 PM,17.7,0.7,40.4,0.12,45.2,6.9,3.7,261.7,328.9,10.37,10.75,101.5,260.9,2.9,0,4.4
6/4/2017,7:00 PM,17.5,0.6,38.6,0.14,45.9,8.3,2.8,267.6,178.9,9.38,9.71,101.4,268,3.1,0,7.2
6/4/2017,8:00 PM,16.6,0.2,37.6,0.15,44.4,4.4,0.5,180.7,51.1,8.34,10.06,101.5,176.3,3,0,2.3
6/4/2017,9:00 PM,15.3,0.1,30.5,0.17,48.8,7.5,0.9,118.9,0,7.73,8.45,101.5,123.2,3.9,0,7.2
6/4/2017,10:00 PM,13.9,0.1,24.8,0.19,61.8,10.2,0.3,100.4,0,6.03,6.4,101.5,100.6,4,0,15.7
6/4/2017,11:00 PM,13.4,0.2,21.7,0.16,61.8,12.6,0.3,91.5,0,5.71,6.19,101.5,93.2,3,0,8.3
6/4/2017,24:00 AM,12.7,0.8,18.1,0.19,61.1,14.7,0.4,91.7,0,5.59,5.97,101.5,92.4,2.5,0,7.6
6/5/2017,1:00 AM,12,0.3,13.1,0.19,59.6,20.6,0.4,92.3,0,7.77,7.98,101.6,92.6,2.9,0,7
6/5/2017,2:00 AM,11.5,0.3,17.5,0.18,62.7,14.8,0.5,98.8,0,8.25,8.47,101.6,98.8,2.9,0,9.5
6/5/2017,3:00 AM,10.8,0.2,7.6,0.16,68.3,23.8,0.9,97.1,0,8.19,8.45,101.6,97.1,2.7,0,12
6/5/2017,4:00 AM,10.4,0.2,8.4,0.16,72.1,21.9,1,98.5,0,8.32,8.62,101.6,98.7,3.1,0,11.7
6/5/2017,5:00 AM,10.4,0.2,13.8,0.15,72.4,16.8,1.2,102.4,20.2,6.72,7.03,101.6,102.7,3.1,0,10.9
6/5/2017,6:00 AM,10.9,0.2,11.9,0.17,73.5,16.5,5.7,97.1,121.4,6.2,6.86,101.6,102.9,3.2,0,14.5
6/5/2017,7:00 AM,11.8,0.2,19.1,0.17,67.6,11.5,6.7,123.7,258.5,7.4,7.93,101.7,124.3,3.2,0,10.6
6/5/2017,8:00 AM,13.3,0.5,16.8,0.2,63.8,12,8.4,114.2,404.5,7.31,7.87,101.7,114.5,4.1,0,12.4
6/5/2017,9:00 AM,14.9,0.5,20.5,0.18,54.9,11.9,7.8,111.1,561.1,3.76,5.74,101.7,111.3,4.2,0,9
6/5/2017,10:00 AM,15.8,0.6,21.1,0.19,54.7,15.7,11.2,282.4,692.6,6.58,8.27,101.7,283.1,5.2,0,17.4
6/5/2017,11:00 AM,15.4,0.8,23.5,0.15,64.2,12.7,9.8,262.1,784,12.88,13.35,101.8,262.2,6.5,0,24
6/5/2017,12:00 PM,15.7,0.9,26.2,0.15,66.4,12.6,8.8,269.1,843.4,12.41,12.95,101.7,269.2,6.9,0,20.2
6/5/2017,1:00 PM,16,1.5,26,0.17,64.6,16.3,11.4,271.1,847.2,12.49,12.87,101.7,271.1,7.1,0,19.1
6/5/2017,2:00 PM,17,0.8,30.5,0.15,54.7,13.9,9.1,266.5,813.4,11.76,12.22,101.6,266.5,5.4,0,9.3
6/5/2017,3:00 PM,17.9,1.1,28.9,0.13,49.2,20.5,13.2,264.7,714.6,11.05,11.53,101.6,264.5,4.1,0,7.6
6/5/2017,4:00 PM,18.2,1.3,27.3,0.16,49.5,21.4,14.3,262.1,555.5,11.47,11.88,101.5,262.4,3.8,0,8.7
6/5/2017,5:00 PM,18.7,0.7,39.6,0.18,43.1,9.8,3.2,290.7,443.9,9.86,10.61,101.4,289,4,0,0.1
6/5/2017,6:00 PM,19.4,1,36.6,0.31,40.9,18,5.6,303.6,321.2,9.12,9.91,101.3,302.8,7.1,0,33.3
6/5/2017,7:00 PM,19.2,0.9,33.9,0.23,42.4,16.7,2.9,276,166,7.6,8.3,101.3,274.5,3.8,0,10
6/5/2017,8:00 PM,17.6,0.9,19.6,0.21,54.9,30.7,11.9,274.3,34.7,8.78,9.06,101.2,273,8.1,0,34.6
6/5/2017,9:00 PM,16.6,0.5,18.3,0.21,67.1,30.9,16,275,0,7.66,7.83,101.2,274.7,4.9,0,29.7
6/5/2017,10:00 PM,15.7,0.5,14.2,0.2,68.6,33.1,4.1,353.5,0,2.76,4.15,101.2,343.4,4.7,0,9.8
6/5/2017,11:00 PM,15.1,0.6,4.6,0.23,68.8,40.6,8.9,331.4,0,1.96,3.88,101.2,323.5,13.3,0,37.4
6/5/2017,24:00 AM,15,0.9,0.5,0.22,68.5,45.9,26.6,48.8,0,2.07,2.78,101.2,48.3,5.5,0,13.3
6/6/2017,1:00 AM,15.2,0.9,3.4,0.23,71.2,41,29.6,186.4,0,2.4,2.92,101.2,191.8,7.5,0,24.9
6/6/2017,2:00 AM,15,0.4,7.2,0.22,72.7,27.9,1.4,103.3,0,0.98,2.74,101.1,,6.6,0,11.2
6/6/2017,3:00 AM,14.8,0.6,1.3,0.25,62.6,32.4,7.8,88.9,0,2.06,3.13,101.1,86,9.4,0,5.8
6/6/2017,4:00 AM,13.9,,,,66.9,,,359.2,0,2.88,3.79,101.1,350,10.5,0,22.2
6/6/2017,5:00 AM,13.6,1.3,3.1,0.33,65.6,26.1,8.7,60.5,15.3,2.46,3.17,101,48.3,6.9,0,12.4
6/6/2017,6:00 AM,15,1.3,7.4,0.28,62.8,19.8,9.8,39.6,107.2,2.23,3.33,101,42.6,6.7,0,14.7
6/6/2017,7:00 AM,16.7,1.1,18,0.23,61.5,14.7,6.3,272.5,254.7,1.38,3.98,101,270.1,4.8,0,15.2
6/6/2017,8:00 AM,17.4,1.3,17.1,0.2,63,17.6,14.1,257,404.1,7.15,7.85,101.1,260,4.2,0,13.9
6/6/2017,9:00 AM,17.7,1.2,23,0.2,62.3,20.1,17.2,280.3,548.1,10.45,10.94,101.1,279.8,4.3,0,12.8
6/6/2017,10:00 AM,18.5,0.8,27.3,0.16,61,16.5,13,271.8,670.3,10.58,10.99,101.1,271.5,4.2,0,13.6
6/6/2017,11:00 AM,19.2,1.2,22.7,0.12,56.4,21.2,19.8,262.4,746.9,12.41,12.92,101,261.8,4,0,9.7
6/6/2017,12:00 PM,20.1,1.3,24.6,0.13,52.2,23.5,20.1,262.1,824.9,10.64,11.37,101,262.3,5,0,14.7
6/6/2017,1:00 PM,20.9,1.5,27,0.17,49.4,27.7,23.8,261.9,804.6,13.29,13.74,100.9,261.8,5.1,0,11.6
6/6/2017,2:00 PM,21.2,1.4,29,0.19,48.5,31.4,32.2,274.3,752.3,14.46,15.16,100.9,273.5,6.7,0,19
6/6/2017,3:00 PM,21.9,0.9,44.2,0.18,44.7,18,9.5,276.6,736.1,12.53,12.94,100.9,276.3,6.4,0,11
6/6/2017,4:00 PM,23.5,1,50.4,0.2,38.4,12.7,3.2,276.7,624.2,10.46,11.11,100.8,275.7,7.2,0,8.7
6/6/2017,5:00 PM,24.5,1.2,45.3,0.21,33.4,14.4,3.5,286.2,464.5,8.59,9.37,100.7,284.6,5.4,0,1.9
6/6/2017,6:00 PM,25.4,0.8,41.9,0.19,28.8,14.7,3.2,295.7,310.2,7.38,8.58,100.6,295,4.8,0,4.6
6/6/2017,7:00 PM,24.2,0.8,34.3,0.15,33.3,17.7,6.6,255.7,122,8.54,8.76,100.6,254.2,4.5,0,15
6/6/2017,8:00 PM,21.7,0.3,37.8,0.11,39.4,10.1,1.6,224.8,36.8,6.55,6.69,100.6,224.9,4.5,0,9.8
6/6/2017,9:00 PM,20.3,0.7,17.9,0.21,46.6,34.9,1.1,6,0,2.66,3.13,100.6,7.9,5.4,0,17.2
6/6/2017,10:00 PM,19.3,0.8,7.7,0.3,50.9,49.3,6.6,49.3,0,4.38,5.29,100.5,48.8,6.9,0,19.9
6/6/2017,11:00 PM,18.3,0.4,13.3,0.26,58.2,35.9,1.3,100.1,0,8.69,9,100.6,102,7.7,0,25.6
6/6/2017,24:00 AM,17.5,0.3,24.9,0.21,65.7,21.4,0.4,99.7,0,6.17,6.31,100.6,98.7,8.8,0,26.7
6/7/2017,1:00 AM,16.7,0.3,21.7,0.2,68.9,24,0.5,108.6,0,6.89,7.06,100.6,108.8,11.1,0,23.6
6/7/2017,2:00 AM,16.7,0.6,13.1,0.24,66.5,29.6,0.5,98.6,0,6.69,6.93,100.6,98.1,12.1,0,20.6
6/7/2017,3:00 AM,16.5,0.7,15.6,0.23,65.5,25.2,0.6,108.9,0,7.7,8.09,100.5,110.3,11.7,0,19.3
6/7/2017,4:00 AM,15.7,0.4,21.9,0.16,71.9,14.5,0.4,123.6,0,6.78,6.92,100.5,124,9.4,0,18.1
6/7/2017,5:00 AM,14.9,0.4,21.4,0.15,79,10.3,0.7,107.5,8.7,7.01,7.17,100.5,107.8,8.4,0,15
6/7/2017,6:00 AM,14.8,0.9,19.9,0.18,77.4,10.9,1.7,104.6,50.3,6.33,6.53,100.5,105.2,7.9,0,10.6
6/7/2017,7:00 AM,16.7,1.3,11.5,0.29,66.1,26.8,17.3,104.9,236.3,6.8,7.14,100.4,103.8,12.1,0,19.9
6/7/2017,8:00 AM,17.8,0.9,18.8,0.2,57.5,19,11,127.7,415,11.43,11.99,100.4,128.9,9.3,0,19.7
6/7/2017,9:00 AM,18.6,1.2,27.4,0.14,49.5,7.5,3.5,121.2,544.4,10.16,10.71,100.4,121.1,4.6,0,7.2
6/7/2017,10:00 AM,20.4,0.3,35.5,0.11,40.4,4.6,2,159.2,667.7,10.19,11.13,100.4,160.9,3.8,0,8.1
6/7/2017,11:00 AM,21.9,0.3,41.2,0.12,37.9,3.3,1,140.5,753.7,6.17,7.46,100.3,146,3.9,0,8.6
6/7/2017,12:00 PM,22.6,0.7,28.5,0.13,48.3,22.6,19.9,256.4,766.8,11.39,12.42,100.2,261,5.7,0,39.5
6/7/2017,1:00 PM,22.4,1.3,29.6,0.15,48.8,22.9,25.8,260.8,727.1,12.06,12.55,100.2,262.1,5,0,15.5
6/7/2017,2:00 PM,22.7,1.3,33.1,0.15,45.8,24,21.4,253.7,524.5,10.71,11.23,100.1,253.9,4.6,0,13.3
6/7/2017,3:00 PM,23,0.9,44.3,0.16,42.5,12.7,5.7,256.9,547.5,10.79,11.5,100.1,255.9,5,0,12.2
6/7/2017,4:00 PM,22.2,1.7,30.1,0.19,47.4,26.8,11.5,259.5,252.6,7.74,8.22,100,260.2,5.3,0,17.3
6/7/2017,5:00 PM,22.5,0.6,39.7,0.16,45.4,10.3,4.1,231,210.5,6.53,7.14,99.9,233.5,5.5,0,7.8
6/7/2017,6:00 PM,22.7,0.2,39.8,0.18,44.1,10.7,1.2,155.1,145.6,7.72,8.2,99.9,154.8,7.8,0,12
6/7/2017,7:00 PM,21.4,0.2,42.6,0.18,47.8,8.5,0.6,118.9,58.8,10.07,10.7,99.8,120,9.1,0,13.6
6/7/2017,8:00 PM,19.7,0.2,39.5,0.18,54.7,9.7,0.4,125,21.5,8.87,9.37,99.9,126.1,9.1,0,17.1
6/7/2017,9:00 PM,19.1,0.2,36.4,0.16,56.5,10.5,1.1,125.7,0,9.53,10.31,99.9,128.5,8,0,14.4
6/7/2017,10:00 PM,18.3,0.2,33.3,0.15,57.9,11.1,0.5,122.7,0,10.23,11.34,99.9,130.4,7.5,0,12
6/7/2017,11:00 PM,16.8,0.1,27.7,0.11,69.7,6.9,0.7,112.3,0,5.86,8.04,99.9,130.8,5.5,0,20.5
6/7/2017,24:00 AM,16.4,0.2,21.7,0.13,72.1,9.6,0.5,117.3,0,6.27,6.77,99.9,121.3,6.3,0,12.6
6/8/2017,1:00 AM,15.9,0.1,18.3,0.11,78.6,10.7,0.5,100.3,0,5.51,5.77,99.9,102.2,5.7,0,15.3
6/8/2017,2:00 AM,15.2,0.1,17.4,0.11,83,10.3,0.9,122,0,5.3,6.15,99.9,127.6,4.9,0.2,11.2
6/8/2017,3:00 AM,14.5,0.1,23.8,0.11,81.3,7.4,0.4,153,0,6.03,6.19,99.9,154.9,3.2,0.2,2.6
6/8/2017,4:00 AM,13.9,0.1,22,0.1,89.6,9.5,0.4,113.7,0,5.45,5.96,99.8,111.9,3.3,0.6,6.7
6/8/2017,5:00 AM,13.2,0,19.3,0.1,93.6,11.4,0.5,120.8,0,7.93,8.21,99.8,122.3,4.7,0.6,5.1
6/8/2017,6:00 AM,12.7,0,23.6,0.11,94.1,8.8,0.6,146.6,10.7,7.11,7.35,99.7,145.4,4.7,1.2,3.3
6/8/2017,7:00 AM,12.8,0.1,18.7,0.15,95.5,13.3,1,157,20.3,7.05,7.33,99.6,156.2,5.5,2.6,7.4
6/8/2017,8:00 AM,12.7,0.1,20.6,0.17,96.6,13.6,1.3,140.1,26.7,9.44,9.7,99.7,140,5.9,3,6.4
6/8/2017,9:00 AM,12.5,0.4,18.6,0.2,97.6,13.9,1.8,133.2,35,10.14,10.49,99.7,134.2,5.7,4.6,7
6/8/2017,10:00 AM,12.7,0.9,17.3,0.24,98.1,13.8,2.9,124.6,73.6,9.15,9.54,99.8,125.2,6.6,3.2,10.4
6/8/2017,11:00 AM,13.4,0.5,17.7,0.18,97.6,11.5,3.1,125.3,103.2,10.31,10.66,99.9,124.8,5.1,2,9.9
6/8/2017,12:00 PM,14,0.1,17.3,0.17,95.7,9.8,2.5,143,99.4,13.12,13.55,100,144.1,4.7,2.8,8.5
6/8/2017,1:00 PM,14.2,0.1,20.1,0.15,93.8,5.6,1.8,165.3,148.9,16.46,16.77,100.1,165.4,2.6,1,5.3
6/8/2017,2:00 PM,14.3,0,21.4,0.15,91.5,6.1,1.8,160,132.5,14.57,14.84,100.2,160.1,2.2,0.4,4
6/8/2017,3:00 PM,14.4,0,26.3,0.14,85.3,7.1,1.6,187.4,131,12.6,12.92,100.3,188.1,1.6,0.6,2.1
6/8/2017,4:00 PM,15.1,0.2,37,0.11,70.8,2.5,1,221.6,344.9,18.72,19.34,100.4,223.5,0.3,0,
6/8/2017,5:00 PM,15.2,0.1,40.5,0.11,62.9,2.2,0.6,222.7,277,22.55,22.94,100.5,222.9,1.2,0,
6/8/2017,6:00 PM,14.9,0.5,36.8,0.11,62,1.6,0.6,211.6,248.6,20.65,21.04,100.5,211.5,3.1,0,1.6
6/8/2017,7:00 PM,13.9,1.1,32.4,0.09,65.5,2.7,0.5,217.4,64.2,17.38,17.66,100.6,217.1,3.7,0,3.9
6/8/2017,8:00 PM,13.4,0.9,32.2,0.09,65.3,1.6,0.4,211.4,57.5,16.93,17.26,100.6,211.3,3.1,0,2.6
6/8/2017,9:00 PM,12.7,0.3,31.4,0.09,66.5,1,0.3,213.1,0,16.93,17.1,100.7,213.2,2.1,0,2.4
6/8/2017,10:00 PM,12.4,0.3,29.5,0.08,67.7,2.2,0.3,208.2,0,9.52,9.81,100.7,214.2,2.2,0,3.4
6/8/2017,11:00 PM,12.3,0.6,23.7,0.14,70.5,6.4,0.3,128.2,0,6.23,7.02,100.7,137,2.8,0,6.3
6/8/2017,24:00 AM,12,0.7,26.1,0.13,68.3,4.2,0.3,160.7,0,6.98,7.43,100.7,162.8,2.6,0,3.2
6/9/2017,1:00 AM,11.5,0.1,25.8,0.12,66.8,3.2,0.3,184.2,0,7.67,7.92,100.7,184.5,2.2,0,2.4
6/9/2017,2:00 AM,10.9,0,22.3,0.12,72.6,6.3,0.3,131,0,5.02,6.19,100.7,133,2.4,0,7
6/9/2017,3:00 AM,10.7,0.2,18.9,0.1,77.2,8.4,0.3,89,0,4.78,5.06,100.7,89.8,2.2,0,7.9
6/9/2017,4:00 AM,10.4,,,,84.8,,,85,0,6.35,6.5,100.7,85.5,2.6,0,10.9
6/9/2017,5:00 AM,10.5,0.4,11.8,0.15,88.9,13.9,1,97,11.8,7.14,7.46,100.6,97.5,3.6,0,11.2
6/9/2017,6:00 AM,10.7,0.4,9.7,0.19,89.5,15.1,5.1,112.5,56.9,6.57,6.88,100.6,114,4.3,0,10.5
6/9/2017,7:00 AM,11.4,0.5,13.5,0.18,85.4,14.4,7.6,113.4,161,9.1,9.53,100.6,114.5,3.8,0,8.6
6/9/2017,8:00 AM,12.3,1,17.8,0.18,79.3,11.7,7.2,110.5,331.8,9.05,9.71,100.7,111.2,4.3,0,7.3
6/9/2017,9:00 AM,13.1,0.9,20.1,0.17,70.6,11.3,7.7,109.2,526.9,10.77,11.64,100.7,110.3,3.1,0,4.5
6/9/2017,10:00 AM,13.4,0.2,22,0.15,70.6,9.3,5.6,115,569.3,13.16,14.03,100.7,116.2,2.6,0,7.2
6/9/2017,11:00 AM,,0.1,25.2,0.15,,7.5,2.7,,224.9,,,100.7,,2.3,0.2,5.6
6/9/2017,12:00 PM,13.5,0.1,30.6,0.15,71.9,4.7,2.1,148.4,637.5,13.41,14.03,100.6,148.6,2.4,0,6.9
6/9/2017,1:00 PM,15.2,0.2,34.4,0.14,59.8,3.9,2.7,153.1,886.8,10.31,11.24,100.7,155.3,2.1,0,2.7
6/9/2017,2:00 PM,15.8,0.2,34.5,0.15,53.9,5.2,2.2,110.4,535.1,6,8.26,100.6,108.8,1.9,0,1.7
6/9/2017,3:00 PM,15.7,0.6,30.2,0.13,60.6,12.7,8.7,261.2,443.3,10.17,11.98,100.5,266.2,1.7,0,13.2
6/9/2017,4:00 PM,15.9,0.5,33.6,0.14,61.3,9.7,5.9,273.8,649,15.33,15.72,100.5,273.5,1.5,0,8.8
6/9/2017,5:00 PM,16,0.2,36.4,0.12,53.5,6.6,2.9,294.8,490.4,14.25,14.84,100.5,295,1.3,0,0
6/9/2017,6:00 PM,16.3,1.1,33.1,0.2,50.4,13,5.6,272.5,331.7,12.52,13.25,100.4,273.8,1.5,0,3.4
6/9/2017,7:00 PM,15.9,0.4,32.8,0.16,56.8,10.8,3.8,273.1,183.8,9.31,9.54,100.3,272.8,1.9,0,9.4
6/9/2017,8:00 PM,15.6,0.5,28.6,0.17,58.4,18.5,5.8,289.5,56.6,6.59,6.91,100.3,288.7,3,0,7.3
6/9/2017,9:00 PM,14.8,0.3,27.4,0.16,60.5,14.4,1.2,1,0,3.44,4.45,100.3,354.2,3,0,5.7
6/9/2017,10:00 PM,14,0.2,21.2,0.18,64.1,16.9,0.4,51.7,0,3,3.41,100.3,48.1,3.7,0,7.7
6/9/2017,11:00 PM,13.6,0.2,21.9,0.17,67.5,11.7,0.3,51.2,0,6.53,6.71,100.3,51.3,2.6,0,8.4
6/9/2017,24:00 AM,12.9,0.2,19.5,0.17,72.8,10,0.3,67,0,6.71,7.01,100.4,66.7,2.5,0,9.6
6/10/2017,1:00 AM,12.3,0.2,14.4,0.19,78.6,15,0.5,98.5,0,6.77,7.1,100.4,100.3,3.1,0,10.5
6/10/2017,2:00 AM,11.5,0.1,19.3,0.14,85.4,10.2,0.4,104.3,0,9.74,10.02,100.4,104.6,2.6,0,10
6/10/2017,3:00 AM,11.3,0.1,18.8,0.11,86.9,7.5,0.3,87.2,0,8.26,8.77,100.4,89.4,1.7,0,6
6/10/2017,4:00 AM,11.2,0.1,16.2,0.11,88.5,8.7,0.4,110,0,8.65,8.94,100.4,110.2,1.6,0,5.8
6/10/2017,5:00 AM,11.3,0.2,13,0.13,87.7,11.5,0.8,95.4,11.7,6.58,7,100.4,98.3,2,0,5.8
6/10/2017,6:00 AM,11.8,0.5,15.2,0.16,84.5,8.8,2.2,96.3,117.1,8.16,8.48,100.4,96.5,2.3,0,6.6
6/10/2017,7:00 AM,12.3,0.9,15.2,0.16,82.3,9.2,4,109.4,205.2,9.17,9.86,100.5,112.6,3.1,0,7.8
6/10/2017,8:00 AM,12.8,1.5,15.7,0.15,79.1,9.9,5,122.9,258.5,10.57,11.2,100.5,124.5,4.1,0,8.1
6/10/2017,9:00 AM,13,0.6,19.6,0.12,78.4,7.3,3.1,140.7,262.1,9.23,9.7,100.5,140.7,4.2,0,7.4
6/10/2017,10:00 AM,13.6,0.5,22.6,0.13,72.7,6.1,3.4,154.6,347.6,6.46,7.35,100.5,153.7,5.6,0,6.1
